dataset	id	question	gold_answer	assistant_label	assistant_notes	stable_wrong_models	frontier_open_consensus_count	frontier_open_consensus_answer	model_dir__gemini_2_5_pro	stable_wrong__gemini_2_5_pro	open_correct__gemini_2_5_pro	consistency_equivalent__gemini_2_5_pro	open_answer__gemini_2_5_pro	assistive_answer__gemini_2_5_pro	open_correctness_reasoning__gemini_2_5_pro	consistency_reasoning__gemini_2_5_pro	model_dir__gemini_2_5_flash	stable_wrong__gemini_2_5_flash	open_correct__gemini_2_5_flash	consistency_equivalent__gemini_2_5_flash	open_answer__gemini_2_5_flash	assistive_answer__gemini_2_5_flash	open_correctness_reasoning__gemini_2_5_flash	consistency_reasoning__gemini_2_5_flash	model_dir__gpt_5_1	stable_wrong__gpt_5_1	open_correct__gpt_5_1	consistency_equivalent__gpt_5_1	open_answer__gpt_5_1	assistive_answer__gpt_5_1	open_correctness_reasoning__gpt_5_1	consistency_reasoning__gpt_5_1
musique	2hop__50199_59409	Who was the person talking at the beginning of Thriller by Fall Out Boy talking about in Song Cry?		partial_frontier_consensus	Two frontier models agree on 'An ex-girlfriend' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	An ex-girlfriend	gemini-2.5-pro	0	0	0	An ex-girlfriend	DeHaven Irby	The gold answer specifies 'three different relationships he had in the past', indicating multiple relationships. The predicted answer 'An ex-girlfriend' refers to a single, specific type of relationship, which does not convey the same essential fact of multiplicity as the gold answer.	'An ex-girlfriend' and 'DeHaven Irby' are distinct and contradictory facts.	gemini-2.5-flash	1	0	1	an ex-girlfriend	Carmen Bryan	The gold answer specifies 'three different relationships he had in the past', while the prediction only mentions 'an ex-girlfriend'. The prediction is incomplete as it misses the crucial detail about the number and diversity of relationships mentioned in the gold answer.	'Carmen Bryan' is a specific instance of 'an ex-girlfriend' in this context; no contradiction.	gpt-5.1	0	1	1	an unnamed ex‑girlfriend, a composite of several women from Jay‑Z’s past	a past girlfriend—a composite of several former relationships rather than one specific named woman	"The gold answer states ""three different relationships he had in the past"". The prediction states ""an unnamed ex-girlfriend, a composite of several women from Jay-Z’s past"". The phrase ""composite of several women"" is consistent with the idea of multiple past relationships, and ""several"" can encompass ""three"". The additional details about the ex-girlfriend being unnamed and a composite do not contradict the core fact that the song is about past relationships."	Both answers convey the same essential facts: an unnamed/past girlfriend who is a composite of several former relationships/women.
musique	2hop__58168_38663	What was the percentage that the Dow Jones fell when the US had the highest unemployment rate?		partial_frontier_consensus	Two frontier models agree on '89%' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash,gpt_5_1	2	89%	gemini-2.5-pro	0	0	0	-1.91%	89%	The predicted numerical value (-1.91%) is significantly different from the gold value (54.7%). The absolute difference (56.61) is far greater than the allowed 5% tolerance of the gold value (2.735). Additionally, the negative sign in the prediction implies a different direction of change than 'fell'.	The numerical values -1.91% and 89% are significantly different and fall outside the 5% tolerance.	gemini-2.5-flash	1	0	1	89%	89	The predicted numerical value (89%) is significantly different from the gold value (54.7%). The absolute difference is 34.3, which is much greater than the allowed 5% tolerance for numerical expressions.	The question asks for a percentage, so '89' implicitly means '89 percent', making it equivalent to '89%'.	gpt-5.1	1	0	1	89%	89%	The predicted percentage (89%) is not within 5% of the gold percentage (54.7%). The difference is 34.3, which is much greater than 5% of 54.7 (2.735).	Both answers are identical; no normalization needed.
musique	2hop__622308_61845	Who has played for West Ham Ajax and the team from the city where Malcolm Graham died?		partial_frontier_consensus	Two frontier models agree on 'Sébastien Haller' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gpt_5_1	2	Sébastien Haller	gemini-2.5-pro	0	0	0	Sébastien Haller	Mido	The predicted player, Sébastien Haller, is different from the gold answer, Mido. They are distinct individuals and not aliases or abbreviations of each other.	Sébastien Haller did not play for Barnsley, while Mido did play for West Ham, Ajax, and Barnsley. The answers name different players and only Mido fits the criteria.	gemini-2.5-flash	0	0	0	John Heitinga	Craig Forrest; Jesper Grønkjær; Steven Pienaar	The predicted answer 'John Heitinga' is a different individual from the gold answer 'Mido'. They do not convey the same essential fact.	John Heitinga played for West Ham, Ajax, and	gpt-5.1	1	0	1	Sébastien Haller	Sébastien Haller	"The predicted name ""Sébastien Haller"" is different from the gold name ""Mido"", representing a contradiction."	Both answers are identical.
musique	2hop__703493_162341	What recognition did the Jack Goes Boating director receive?		partial_frontier_consensus	Two frontier models agree on 'Academy Award for Best Actor' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	Academy Award for Best Actor	gemini-2.5-pro	1	0	1	Academy Award for Best Actor for Capote	Academy Award for Best Actor	The gold answer states the director was 'nominated for an Academy Award for Best Supporting Actor', while the prediction states they received an 'Academy Award for Best Actor'. These are distinct achievements (nomination vs. win, and different award categories), making the prediction contradictory to the gold fact.	"Answer A provides additional, non-contradictory detail (""for Capote"") to the shared fact ""Academy Award for Best Actor""."	gemini-2.5-flash	1	0	1	Academy Award for Best Actor	Academy Award for Best Actor	The prediction states 'Academy Award for Best Actor', which contradicts the gold answer's 'nominated for an Academy Award for Best Supporting Actor'. The category ('Best Actor' vs 'Best Supporting Actor') and the achievement ('Award for' implying a win vs 'nominated for') are different.	Both answers are identical.	gpt-5.1	1	0	1	Academy Award for Best Actor	Academy Award for Best Actor	"The prediction states ""Best Actor"" which contradicts the gold's ""Best Supporting Actor"". Also, the gold specifies ""nominated for"", while the prediction implies receiving the award."	Both answers are identical.
musique	2hop__747758_58067	Who was honored with the award Dhondo Keshav Karve received prior to becoming president of India?		partial_frontier_consensus	Two frontier models agree on 'Sarvepalli Radhakrishnan' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gpt_5_1	2	Sarvepalli Radhakrishnan	gemini-2.5-pro	0	0	0	Sarvepalli Radhakrishnan	A. P. J. Abdul Kalam	The predicted answer 'Sarvepalli Radhakrishnan' names a different individual than the gold answer 'A.P.J. Abdul Kalam'. The prediction does not match the specific fact provided in the gold answer.	Both Sarvepalli Radhakrishnan and A. P. J	gemini-2.5-flash	0	0	0	Dhondo Keshav Karve was never President of India.	Sarvepalli Radhakrishnan	The gold answer identifies a specific person (A.P.J. Abdul Kalam) as the answer to the 'who' question. The prediction provides a factual statement about Dhondo Keshav Karve's political status, which, while correct, does not answer the question with the same essential fact as the gold answer.	Answer A states that Dhondo Keshav Kar	gpt-5.1	1	0	1	Sarvepalli Radhakrishnan	Sarvepalli Radhakrishnan	"The predicted answer ""Sarvepalli Radhakrishnan"" is a different individual from the gold answer ""A.P.J. Abdul Kalam"", thus contradicting the gold fact."	Both answers are identical.
musique	2hop__814671_82341	In what region of Florida is WMOP located?		partial_frontier_consensus	Two frontier models agree on 'Central Florida' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	Central Florida	gemini-2.5-pro	0	1	1	North Central Florida	Marion County	The prediction 'North Central Florida' is a more specific region that falls within the broader 'Northern Florida' stated in the gold answer. It does not contradict the gold fact.	Marion County is located within North Central Florida; both answers refer to the same general region without contradiction.	gemini-2.5-flash	1	0	1	Central Florida	Central Florida	The predicted region 'Central Florida' directly contradicts the gold region 'Northern Florida'.	Both answers are identical; no normalization needed.	gpt-5.1	0	0	0	central Florida	Marion County	"The predicted region ""central Florida"" contradicts the gold region ""Northern Florida""."	'Marion County' is a specific county within the broader 'central Florida' region; they are not equivalent descriptions of the same fact.
musique	2hop__837900_71701	What date did the Japanese get to the city where New Plaza Stadium is located, and the rest of the Guangdong province?		partial_frontier_consensus	Two frontier models agree on '1938-10-21' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gpt_5_1	2	1938-10-21	gemini-2.5-pro	0	0	0	1938-10-21	1938-10-12	The gold answer specifies 'November 5', while the prediction states 'October 21'. Dates have zero tolerance and must match exactly, so the prediction is incorrect.	Calendar dates require exact match; 1938-10-21 ≠ 1938-10-12.	gemini-2.5-flash	0	0	0	1938-10-12	1938-10-21	The gold answer specifies 'November 5', while the prediction states '1938-10-12' (October 12). Dates have zero tolerance and must match exactly. The month and day do not match.	Calendar dates require exact match; 1938-10-12 ≠ 1938-10-21.	gpt-5.1	1	0	1	1938-10-21	1938-10-21	The predicted date (October 21) does not match the gold date (November 5). Dates have zero tolerance.	Both answers are identical and represent the same calendar date.
musique	2hop__861047_110949	What is the date of birth for the performer of Beat Hotel?		partial_frontier_consensus	Two frontier models agree on '1945-09-30' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro	2	1945-09-30	gemini-2.5-pro	1	0	1	1945-09-30	1945-09-30	The predicted date of birth (1945-09-30) contradicts the gold date of birth (11 September 1962). Dates have zero tolerance and must match exactly.	Both answers are identical and represent the same date.	gemini-2.5-flash	0	0	0	1945-07-01	1993-06-07	The predicted date of birth (July 1, 1945) is different from the gold date of birth (September 11, 1962). Dates have zero tolerance for discrepancies.	Calendar dates require exact match; 1945-07-01 ≠ 1993-06-07.	gpt-5.1	0	0	0	1945-09-30	1926-06-03	The predicted date (1945-09-30) contradicts the gold date (11 September 1962). Dates have zero tolerance for discrepancies.	Calendar dates require exact match; 1945-09-30 ≠ 1926-06-03.
musique	2hop__87580_7298	Along with the person who played Andy's brother in The Office, what notable pop artist started his career in adult contemporary radio?		partial_frontier_consensus	Two frontier models agree on 'Josh Groban' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash,gpt_5_1	2	Josh Groban	gemini-2.5-pro	0	1	0	Michael Bublé	Josh Groban; Josh Groban	The prediction exactly matches the gold answer.	The answers name different artists (Michael Bublé vs Josh Groban). Josh Groban played Andy's brother in The Office, while Michael Bublé did not.	gemini-2.5-flash	1	0	1	Josh Groban	Josh Groban; Michael Bublé	The predicted artist 'Josh Groban' is different from the gold artist 'Michael Bublé'. This is a direct contradiction of the factual answer.	Answer A matches one of the semicolon-separated alternatives in Answer B.	gpt-5.1	1	0	1	Josh Groban	Josh Groban; Josh Groban	The predicted artist, Josh Groban, is not the same as the gold artist, Michael Bublé.	Answer A matches one of the semicolon-separated alternatives in Answer B.
musique	2hop__95172_152907	What city is the actress in Signora Enrica from?		partial_frontier_consensus	Two frontier models agree on 'Tunis' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gemini_2_5_flash	2	Tunis	gemini-2.5-pro	1	0	1	Tunis	Tunis; Istanbul	The predicted city 'Tunis' contradicts the gold city 'La Goulette'.	Answer A 'Tunis' matches the first alternative in Answer B 'Tunis'.	gemini-2.5-flash	1	0	1	Saumur	Saumur	The predicted city 'Saumur' contradicts the gold city 'La Goulette'.	Both answers are identical.	gpt-5.1	0	0	0	Tunis	Istanbul	The predicted city 'Tunis' is different from the gold city 'La Goulette'. La Goulette is a port town near Tunis, but they are not the same city.	The answers provide different cities (Tunis vs Istanbul), which is a direct contradiction on the same fact.
musique	3hop1__108881_720914_27537	Why did Roncalli leave the city where the creator of The Worship of Venus died?		partial_frontier_consensus	Two frontier models agree on 'He was elected Pope.' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gemini_2_5_flash	2	He was elected Pope.	gemini-2.5-pro	1	0	1	He was elected Pope.	He was elected pope	The gold answer states the reason for leaving was 'for the conclave in Rome'. The prediction states 'He was elected Pope', which is a consequence or outcome of the conclave, not the direct reason for his departure to attend it. The prediction does not convey the same essential fact as the gold answer regarding the reason for leaving.	Case normalization: 'Pope' ≡ 'pope'; no contradiction.	gemini-2.5-flash	1	0	1	He was elected Pope.	He was elected Pope	The gold answer states the reason for leaving was 'for the conclave in Rome'. The prediction states 'He was elected Pope', which is a consequence or outcome of the conclave, not the direct reason for his departure to attend it. The prediction does not convey the same essential fact as the gold answer regarding the reason for leaving.	Answers are identical after ignoring trailing spaces.	gpt-5.1	0	1	1	He left because he was elected pope (Pope John XXIII) and moved from Venice to Rome.	He left Venice to go to Rome for the 1958 papal conclave after the death of Pope Pius XII, during which he was elected pope	"The prediction states Roncalli left because he was elected pope and moved to Rome. Being elected pope is the outcome of a conclave, and the move to Rome is consistent with the gold's mention of ""conclave in Rome."" The prediction elaborates on the gold fact without contradicting it."	Both answers state Roncalli left Venice for Rome because he was elected pope. Answer B provides additional context (1958 papal conclave, death of Pope Pius XII) but does not contradict the core reason.
musique	3hop1__152880_131926_13165	What treaty ceded territory to the US extending west to the body of water by the city Astronautalis is from?		partial_frontier_consensus	Two frontier models agree on 'Adams–Onís Treaty' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	Adams–Onís Treaty	gemini-2.5-pro	0	0	0	Adams–Onís Treaty	Treaty of Paris (1783)	The predicted treaty, 'Adams–Onís Treaty', is different from the gold treaty, 'Treaty of Paris', representing a direct contradiction of the core fact.	The Adams–Onís Treaty (1819) and the	gemini-2.5-flash	1	0	1	Adams-Onís Treaty	Adams-Onís Treaty	The predicted answer 'Adams-Onís Treaty' names a different treaty than the gold answer 'Treaty of Paris', which is a direct contradiction of the core fact.	Both answers are identical.	gpt-5.1	0	1	0	Treaty of Paris (1783)	Adams–Onís Treaty	"The prediction includes additional, non-contradictory information (the year 1783) but correctly identifies the ""Treaty of Paris"" as stated in the gold answer."	The Adams–Onís Treaty ceded Florida to the US, whose western boundary is the Gulf of Mexico. The Treaty of Paris (1783) established the US western boundary at the Mississippi River and did not cede Florida to the US. The answers convey contradictory facts regarding the treaty that ceded territory including Florida.
musique	3hop1__241085_42197_18397	Where did the arguer that Yekaterina Fesenko's country of citizenship had become an imperialist power declare he would intervene in the Korean conflict?		partial_frontier_consensus	Two frontier models agree on 'Beijing' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro	2	Beijing	gemini-2.5-pro	1	0	1	Beijing	Beijing	The gold answer 'the Politburo' refers to a political body, while the prediction 'Beijing' refers to a city. These are distinct and not equivalent.	Both answers are identical.	gemini-2.5-flash	0	0	0	Washington, D.C.	Pyongyang	The predicted answer 'Washington, D.C.' is a different location from the gold answer 'the Politburo', representing a direct contradiction regarding the specified location.	The two answers provide different and contradictory locations (Washington, D.C. vs Pyongyang) for the declaration.	gpt-5.1	0	0	0	Beijing	Washington, D.C.	"The prediction ""Beijing"" is a city, while the gold answer ""the Politburo"" refers to a political body. These are distinct and not equivalent."	The two answers refer to different locations (Beijing vs. Washington, D.C.) and are not equivalent.
musique	3hop1__373866_5189_63702	When did the U.S. and the country in effective control of political and military functions of the group the People's Socialist Republic of Albania was a member of become allies?		partial_frontier_consensus	Two frontier models agree on '1941' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash,gpt_5_1	2	1941	gemini-2.5-pro	0	0	0	1941-12-11	1941-06-22	The gold answer specifies 'June 1941', while the prediction specifies '1941-12-11' (December 11, 1941). Although the year matches, the month does not (June vs. December). Dates and years have zero tolerance for discrepancies.	Calendar dates require exact match; 1941-12-11 ≠ 1941-06-22.	gemini-2.5-flash	1	0	1	1941	1941	The gold answer specifies a precise date including the month ('June 1941'). The prediction only provides the year ('1941'). According to the critical tolerance rules, dates and years have 'zero tolerance' and 'must match exactly'. The prediction does not exactly match the gold date due to the missing month.	Both answers are identical and refer to the same year.	gpt-5.1	1	0	1	1941	1941	"The gold answer specifies a month and year (""June 1941""), while the prediction only provides the year (""1941""). For dates and years, there is zero tolerance, meaning they must match exactly. The prediction is less specific and does not exactly match the gold date."	Both answers are identical and refer to the same year.
musique	3hop1__415141_42197_18397	Where did the leader who argued that the country of citizenship of Vladimir Ageev had become an imperialist power, declare that he would intervene in the Korean conflict?		partial_frontier_consensus	Two frontier models agree on 'Beijing' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro	2	Beijing	gemini-2.5-pro	1	0	1	Beijing	Beijing	The gold answer 'the Politburo' refers to a specific political body, implying a location associated with the Soviet Union (Moscow). The predicted answer 'Beijing' refers to the capital city of China. These are distinct locations and political entities, leading to a contradiction.	Both answers are identical.	gemini-2.5-flash	0	0	0	Beijing	Moscow	The gold answer 'the Politburo' refers to a specific political body, implying a location associated with the Soviet Union (Moscow). The predicted answer 'Beijing' refers to the capital city of China. These are distinct locations and political entities, leading to a contradiction.	'Beijing' and 'Moscow' are distinct locations; they contradict each other regarding the same fact.	gpt-5.1	0	0	0	Washington, D.C.	Beijing	"The predicted location ""Washington, D.C."" is different from the gold location ""the Politburo""."	The question describes a specific leader (Mao Zedong, who argued the Soviet Union was an imperialist power) and asks for the location of their declaration to intervene in the Korean conflict. Mao Zedong's declarations were made from Beijing (Answer B). Washington, D.C. (Answer A) refers to the declaration by the US leader (Truman), who does not fit the specific description provided in the question. The answers refer to different leaders and locations.
musique	3hop1__604991_339990_15538	When did the state that Frozen Run is located in reinstate the death penalty?		partial_frontier_consensus	Two frontier models agree on '1978' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	1978	gemini-2.5-pro	0	0	0	1977	1974	The prediction '1977' contradicts the gold answer '1984'. Years have zero tolerance and must match exactly.	Years require exact match; 1977 ≠ 1974.	gemini-2.5-flash	1	0	1	1978	1978	The question asks for a year. The predicted year '1978' does not match the gold year '1984'. Years have zero tolerance and must match exactly.	Both answers state the same year, 1978, which is an exact match.	gpt-5.1	0	0	0	1978	1978-09-13	Years have zero tolerance; 1978 does not match 1984.	Calendar dates/years require an exact match; '1978' does not exactly match '1978-09-13' due to differing specificity.
musique	3hop1__654651_55349_651302	What is the place of birth of who does the voice of stan on the series that Insecurity is part of?		partial_frontier_consensus	Two frontier models agree on 'Conifer, Colorado' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gpt_5_1	2	Conifer, Colorado	gemini-2.5-pro	0	0	0	Conifer, Colorado	Kent, Connecticut	The predicted place of birth 'Conifer, Colorado' is different from the gold answer 'Denver'. These are distinct locations, leading to a contradiction.	The two answers provide different places of birth (Conifer, Colorado vs. Kent, Connecticut); they are not equivalent.	gemini-2.5-flash	0	0	0	"There is no character named Stan in the series ""Insecure""."	Kent, Connecticut	The prediction explicitly states that there is no character named Stan in the series 'Insecure', which contradicts the premise of the question and thus the gold answer which provides a place of birth for the voice actor of Stan.	Answer A states the character does not exist, while Answer B provides a place of birth, implying the character exists. These	gpt-5.1	1	0	1	Conifer, Colorado	Conifer, Colorado	"The predicted place of birth ""Conifer, Colorado"" is a different location from the gold answer ""Denver""."	Both answers are identical.
musique	3hop1__759384_42197_18397	Where did the person who argued that the country that Mark Fradkin is a citizen of had become an imperialist power declare he would intervene in the Korean conflict?		partial_frontier_consensus	Two frontier models agree on 'Beijing' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gpt_5_1	2	Beijing	gemini-2.5-pro	1	0	1	Beijing	Beijing	The gold answer 'the Politburo' refers to a specific political body, while the prediction 'Beijing' refers to a geographical location (a city). These are not equivalent; the question asks 'where did the person declare', and the gold answer implies the declaration was made to or within the Politburo, not simply in the city of Beijing.	Both answers are identical.	gemini-2.5-flash	0	0	0	US House of Representatives	Wake Island	The predicted answer 'US House of Representatives' is a different political body from the gold answer 'the Politburo'. There is no equivalence or alias between them, and the prediction contradicts the gold fact.	'US House of Representatives' and 'Wake	gpt-5.1	1	0	1	Beijing	Beijing	"The prediction ""Beijing"" is a city, while the gold answer ""the Politburo"" is a political committee. These are distinct entities and not equivalent."	Both answers are identical.
musique	3hop1__773338_42197_18397	Where did the arguer that Yuri Bogatyryov's country of citizenship had become an imperialist power declare he would intervene in the Korean conflict?		partial_frontier_consensus	Two frontier models agree on 'Beijing' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	Beijing	gemini-2.5-pro	1	0	1	Beijing	Beijing	The predicted answer 'Beijing' is a city, while the gold answer 'the Politburo' refers to a political body/location. These are distinct and contradictory facts regarding the location of the declaration.	Both answers are identical.	gemini-2.5-flash	1	0	1	Beijing	Beijing	The predicted answer 'Beijing' is a city, while the gold answer 'the Politburo' refers to a political body/location. These are distinct and contradictory facts regarding the location of the declaration.	Both answers are identical.	gpt-5.1	1	0	1	Blair House, Washington, D.C.	Washington, D.C.	"The predicted location ""Blair House, Washington, D.C."" is different from the gold location ""the Politburo"", constituting a contradiction."	Answer A provides a more specific location (Blair House) within the broader location given in Answer B (Washington, D.C.). The additional detail in A does not contradict B, and B is a true statement of the location.
musique	3hop1__801799_547811_41132	How many times did plague occur in the birth city of the composer of La fida ninfa?		partial_frontier_consensus	Two frontier models agree on '3' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	3	gemini-2.5-pro	0	0	0	69	3	The predicted number '69' is significantly different from the gold number '22'. The percentage difference is (69-22)/22 = 213.6%, which exceeds the 5% tolerance for numeric expressions.	The numerical values 69 and 3 are significantly different and fall outside the 5% tolerance.	gemini-2.5-flash	1	0	1	3	3	The gold answer is 22 and the prediction is 3. The difference |22 - 3| = 19, which is greater than the allowed 5% tolerance for numeric expressions (5% of 22 is 1.1). Therefore, the prediction is incorrect.	Both answers are identical.	gpt-5.1	0	0	0	3	22	The predicted number '3' is significantly different from the gold number '22', exceeding the 5% tolerance for numeric expressions.	Numeric values 3 and 22 are not within the 5% tolerance.
musique	3hop1__857_846_7872	What is the name of the football club from the city where the Yongle emperor greeted the person to whom the edict was addressed?		partial_frontier_consensus	Two frontier models agree on 'Nanjing City F.C.' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro	2	Nanjing City F.C.	gemini-2.5-pro	1	0	1	Nanjing City F.C.	Nanjing City F.C.	The gold answer 'Jiangsu Sainty' and the predicted answer 'Nanjing City F.C.' refer to two different football clubs, even though both are based in Nanjing. The prediction does not match the specific club named in the gold answer.	Both answers are identical.	gemini-2.5-flash	0	0	0	Beijing Guoan	Nanjing City F.C.	The gold answer 'Jiangsu Sainty' is a football club from Nanjing. The predicted answer 'Beijing Guoan' is a football club from Beijing. These are different clubs from different cities, thus contradicting the gold fact.	Beijing Guoan is from Beijing, while Nanjing City F.C. is from Nanjing. The question implies Beijing as the city, making the answers contradictory.	gpt-5.1	0	0	0	Nanjing City F.C.	Jiangsu F.C.	The predicted football club, Nanjing City F.C., is a different entity from the gold answer, Jiangsu Sainty, even though both are associated with the city of Nanjing.	Nanjing City F.C. and Jiangsu F.C. are two distinct football clubs, even though both are associated with Nanjing. They are not aliases.
musique	3hop2__103871_20335_9331	What dissolved the privileges in Poland of the empire where Tamar Abakelia was from, the Kingdom that acquired some Thuringian territory in 1815, and the Habsburg Monarchy?		partial_frontier_consensus	Two frontier models agree on 'World War I' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gpt_5_1	2	World War I	gemini-2.5-pro	1	0	1	World War I	World War I	The gold answer 'March Constitution of Poland' refers to a specific constitutional document, while the prediction 'World War I' refers to a global conflict. These are distinct historical events/documents and do not convey the same essential fact. The prediction contradicts the gold answer.	Both answers are identical.	gemini-2.5-flash	0	0	0	End of World War I	World War I	The gold answer refers to a specific constitutional document, the 'March Constitution of Poland' (1921), which dissolved privileges. The prediction refers to a historical event, the 'End of World War I' (1918), which, while leading to Poland's independence, is not the specific legal act that dissolved privileges as stated in the gold answer. These are distinct facts.	'End of World War I' refers to the specific event of the war's conclusion, which directly led to the dissolution, while 'World War I' refers to the entire period of the conflict. These are distinct facts regarding the timing of the dissolution.	gpt-5.1	1	0	1	World War I	World War I	"The prediction ""World War I"" is a major historical event, while the gold answer ""March Constitution of Poland"" refers to a specific legal document. These are distinct and not equivalent."	Both answers are identical.
musique	3hop2__92991_38242_76291	When did the party that had majorities in Congress prior to the 1954 elections, take control of the organization that determines the rules of the US house and US senate?		partial_frontier_consensus	Two frontier models agree on '1953-01-03' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gemini_2_5_flash	2	1953-01-03	gemini-2.5-pro	1	0	1	1953-01-03	1953-01-03	The gold answer specifies 'January 2015' while the prediction states '1953-01-03'. Dates and years have zero tolerance and must match exactly, which they do not in this case.	Both answers are identical and provide the same exact date.	gemini-2.5-flash	1	0	1	1953-01-03	1953; 1953	The gold answer specifies 'January 2015' while the prediction states '1953-01-03'. Dates and years have zero tolerance and must match exactly, which they do not in this case.	Answer A provides a specific date within the year given in Answer B	gpt-5.1	0	0	0	1861-03-04	1953-01-03	The predicted year (1861) does not match the gold year (2015). Dates and years have zero tolerance for discrepancies.	Calendar dates require exact match; 1861-03-04 ≠ 1953-01-03.
musique	4hop1__105688_17130_70784_61381	The country that Eyal Golan is from lies within a certain region. When was the area that lies immediately to the north of that region established?		partial_frontier_consensus	Two frontier models agree on '1993-11-01' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro	2	1993-11-01	gemini-2.5-pro	1	0	1	1923-10-29	1923-10-29	The gold answer specifies the year as 1932. The predicted answer specifies the year as 1923. Dates and years have zero tolerance and must match exactly, so 1923 is not equivalent to 1932.	Both answers are identical dates; dates require exact matches.	gemini-2.5-flash	0	0	0	1993-11-01	1979-04-01	The gold answer is a year (1932). The predicted answer provides a different year (1993). For dates and years, there is zero tolerance, so they must match exactly.	Calendar dates require exact match; 1993-11-01 ≠ 1979-04-01.	gpt-5.1	0	0	0	1993-11-01	Not applicable	The predicted year (1993) does not match the gold year (1932). Years have zero tolerance and must match exactly.	Answer A provides a specific date, while Answer B states the question is not applicable, which is a direct contradiction.
musique	4hop1__146971_698949_157828_162309	When did the country that has the same co-official language as that of the movie about the city where Petar Trifunović died send an independent team to the Olympics?		partial_frontier_consensus	Two frontier models agree on '1992' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash,gpt_5_1	2	1992	gemini-2.5-pro	0	0	0	1994	1992	The predicted year '1994' does not match the gold year '2016'. Years have zero tolerance and must match exactly.	Years require exact match; 1994 ≠ 1992.	gemini-2.5-flash	1	0	1	1992	1992	The gold answer is a year (2016), and the predicted answer is a different year (1992). Years have zero tolerance and must match exactly.	Both answers are identical and refer to the same year.	gpt-5.1	1	0	1	1992	1992-07-25	The gold answer is 2016, but the prediction is 1992. Years require an exact match, and these do not match.	Answer B provides a specific date within the year 1992, which is consistent with the year given in Answer A. The extra detail does not contradict the shared fact of the year.
musique	4hop1__408432_32392_823060_610794	In which county is the city sharing a border with the capitol of the state where WYFG is located?		partial_frontier_consensus	Two frontier models agree on 'Lexington County' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gpt_5_1	2	Lexington County	gemini-2.5-pro	1	0	1	Lexington County	Lexington County	The predicted county 'Lexington County' is different from the gold county 'Richland County'. These are distinct geographical entities, leading to a factual contradiction.	Both answers are identical.	gemini-2.5-flash	0	0	0	Wake County	Florida	The predicted answer 'Wake County' is a different county than the gold answer 'Richland County'. They are distinct geographical entities and do not match.	Answer A provides a county name, while Answer B provides a state name. These are different types of entities and cannot be considered equivalent.	gpt-5.1	1	0	1	Lexington County	Lexington County	"The predicted county ""Lexington County"" contradicts the gold county ""Richland County""."	Both answers are identical.
