dataset	id	question	gold_answer	assistant_label	assistant_notes	stable_wrong_models	frontier_open_consensus_count	frontier_open_consensus_answer	model_dir__gemini_2_5_pro	stable_wrong__gemini_2_5_pro	open_correct__gemini_2_5_pro	consistency_equivalent__gemini_2_5_pro	open_answer__gemini_2_5_pro	assistive_answer__gemini_2_5_pro	open_correctness_reasoning__gemini_2_5_pro	consistency_reasoning__gemini_2_5_pro	model_dir__gemini_2_5_flash	stable_wrong__gemini_2_5_flash	open_correct__gemini_2_5_flash	consistency_equivalent__gemini_2_5_flash	open_answer__gemini_2_5_flash	assistive_answer__gemini_2_5_flash	open_correctness_reasoning__gemini_2_5_flash	consistency_reasoning__gemini_2_5_flash	model_dir__gpt_5_1	stable_wrong__gpt_5_1	open_correct__gpt_5_1	consistency_equivalent__gpt_5_1	open_answer__gpt_5_1	assistive_answer__gpt_5_1	open_correctness_reasoning__gpt_5_1	consistency_reasoning__gpt_5_1
musique	2hop__364489_861485	Where is the location of the headquarters of the publisher of Bamboo Among the Oaks?	Minnesota History Center	alias_or_evaluation_strictness	Consistency judge mentions alias/equivalence (e.g., anglicization); open correctness may be overly strict about surface-form differences.	gemini_2_5_pro,gpt_5_1	2	St. Paul, Minnesota	gemini-2.5-pro	1	0	1	St. Paul, Minnesota	St. Paul, Minnesota	The gold answer identifies the specific institution that serves as the headquarters (Minnesota History Center). The prediction provides the city and state where that institution is located (St. Paul, Minnesota). While the prediction is geographically correct, it does not convey the same essential fact of identifying the specific headquarters entity as the gold answer does. It's a less specific answer to 'where is the location of the headquarters' than the gold.	Both answers are identical.	gemini-2.5-flash	0	0	0	Minneapolis	Honolulu	The gold answer specifies a particular institution, 'Minnesota History Center', as the headquarters location. The prediction provides a city, 'Minneapolis'. While the Minnesota History Center might be located in Minneapolis, the prediction is not the same specific fact as the gold answer.	The two answers provide different, contradictory locations (Minneapolis vs Honolulu) for the headquarters.	gpt-5.1	1	0	1	St. Paul, Minnesota	Saint Paul, Minnesota	"The gold answer specifies the exact headquarters (""Minnesota History Center""), while the prediction provides only the city and state (""St. Paul, Minnesota"") where the headquarters is located, which is a less specific fact."	"""St."" is a common abbreviation for ""Saint""; alias normalization."
musique	2hop__54651_169233	What award did the singer of Never Had a Friend Like Me in Aladdin receive?	Academy Award for Best Supporting Actor	frontier_consensus_vs_gold	All three frontier models agree on 'Golden Globe Special Achievement Award' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro	3	Golden Globe Special Achievement Award	gemini-2.5-pro	1	0	1	Golden Globe Special Achievement Award	Golden Globe Special Achievement Award	The predicted award, 'Golden Globe Special Achievement Award', is different from the gold award, 'Academy Award for Best Supporting Actor'. These are distinct awards from different organizations, leading to a contradiction.	Both answers are identical.	gemini-2.5-flash	0	0	0	Golden Globe Special Achievement Award	Academy Award	The predicted award, 'Golden Globe Special Achievement Award', is different from the gold award, 'Academy Award for Best Supporting Actor'. These are distinct awards from different organizations, leading to a contradiction.	"The awards ""Golden Globe Special Achievement Award"" and ""Academy Award"" are distinct and not equivalent."	gpt-5.1	0	0	0	Golden Globe Special Achievement Award	Academy Award for Best Supporting Actor	The predicted award (Golden Globe Special Achievement Award) is different from the gold award (Academy Award for Best Supporting Actor).	The awards listed are distinct and not equivalent. Golden Globe Special Achievement Award is not the same as Academy Award for Best Supporting Actor.
musique	2hop__67660_158861	What actor had the role of the narrator of How I Met Your Mother?	Josh Radnor	frontier_consensus_vs_gold	All three frontier models agree on 'Bob Saget' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Bob Saget	gemini-2.5-pro	1	0	1	Bob Saget	Bob Saget	The predicted answer 'Bob Saget' contradicts the gold answer 'Josh Radnor'. While Bob Saget voiced the future Ted Mosby (the narrator), Josh Radnor played the character of Ted Mosby in the present day scenes, who was the narrator of the story being told. The question asks for the actor who had the role of the narrator, which is Josh Radnor, as he was the one telling the story on screen.	Both answers are identical.	gemini-2.5-flash	1	0	1	Bob Saget	Bob Saget	The predicted answer 'Bob Saget' contradicts the gold answer 'Josh Radnor'. While Bob Saget voiced the future Ted Mosby (the narrator), Josh Radnor played the character of Ted Mosby in the present day scenes, who was the narrator of the story being told. The question asks for the actor who had the role of the narrator, which is Josh Radnor, as he was the one telling the story on screen.	Both answers are identical.	gpt-5.1	1	0	1	Bob Saget	Bob Saget	"The predicted answer ""Bob Saget"" contradicts the gold answer ""Josh Radnor"" as they are different individuals."	Both answers are identical.
musique	2hop__70338_160040	Who is the guy defending this stuff from the book from which by the skin of your teeth originated?	Josh McDowell	frontier_consensus_vs_gold	All three frontier models agree on 'Job' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Job	gemini-2.5-pro	1	0	1	Job	Job	The predicted answer 'Job' is a different name from the gold answer 'Josh McDowell' and therefore contradicts the gold fact.	Both answers are identical.	gemini-2.5-flash	1	0	1	Job	Job	The predicted answer 'Job' is a different name from the gold answer 'Josh McDowell' and therefore contradicts the gold fact.	Both answers are identical.	gpt-5.1	1	0	1	Job	Job	"The predicted answer ""Job"" is a different name from the gold answer ""Josh McDowell"", representing a contradiction."	Both answers are identical.
musique	2hop__73615_42173	When was the company that abolished the dual system of government in Bengal established?	1599	frontier_consensus_vs_gold	All three frontier models agree on '1600-12-31' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro	3	1600-12-31	gemini-2.5-pro	1	0	1	1600-12-31	1600	The gold answer is a year (1599), and the predicted answer (1600) is also a year. According to the critical tolerance rules, there is zero tolerance for dates or years; they must match exactly. 1600 does not match 1599.	Answer A provides a specific date within the year given in Answer B; the extra specificity does not contradict the shared	gemini-2.5-flash	0	0	0	1600-12-31	1600	The gold answer is a year (1599), and the predicted answer (1600) is also a year. According to the critical tolerance rules, there is zero tolerance for dates or years; they must match exactly. 1600 does not match 1599.	Calendar dates/years require exact match; '1600	gpt-5.1	0	0	0	1600-12-31	1600	The gold answer is a year (1599), and the prediction provides a different year (1600). Years have zero tolerance and must match exactly.	Calendar dates/years require exact match; '1600-12-31' is not exactly '1600'.
musique	3hop1__602329_792411_51423	What is the name of the castle in the birth city of the performer who recorded A Day in the Life?	Casa Loma	frontier_consensus_vs_gold	All three frontier models agree on 'Liverpool Castle' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Liverpool Castle	gemini-2.5-pro	1	0	1	Liverpool Castle	Liverpool Castle	The predicted castle name 'Liverpool Castle' directly contradicts the gold answer 'Casa Loma'.	Both answers are identical.	gemini-2.5-flash	1	0	1	Liverpool Castle	Liverpool Castle; Liverpool Castle	The predicted castle name 'Liverpool Castle' directly contradicts the gold answer 'Casa Loma'.	Answer A is identical to the first alternative in Answer B.	gpt-5.1	1	0	1	Liverpool Castle	Liverpool Castle	The predicted answer 'Liverpool Castle' is a different castle from the gold answer 'Casa Loma'. They are distinct entities and do not convey the same fact.	Both answers are identical.
musique	3hop1__857_846_7846	Which opera company is based in the city where the Yongle Emperor greeted the leader that the edict was addressed to?	Jiangsu Peking Opera Institute	alias_or_evaluation_strictness	Consistency judge mentions alias/equivalence (e.g., anglicization); open correctness may be overly strict about surface-form differences.	gemini_2_5_pro	1	Jiangsu Province Kunqu Opera Theatre	gemini-2.5-pro	1	0	1	Jiangsu Province Kunqu Opera Theatre	Jiangsu Kunqu Opera Theatre	The predicted answer names a different opera company ('Jiangsu Province Kunqu Opera Theatre') than the gold answer ('Jiangsu Peking Opera Institute'). 'Kunqu Opera' and 'Peking Opera' are distinct forms of Chinese opera, making the entities different.	"The omission of ""Province"" in the name is a minor variation and likely refers to the same entity; no contradiction."	gemini-2.5-flash	0	0	0	China National Opera House	China National Peking Opera Company	The predicted opera company 'China National Opera House' is different from the gold opera company 'Jiangsu Peking Opera Institute'. They are distinct entities, leading to a contradiction.	'China National Opera House' and 'China National Peking Opera Company' are distinct entities, not aliases.		0						
musique	4hop1__13170_32392_823060_610794	In which county is the city sharing a border with the capitol of the first state to formally secede?	Richland County	frontier_consensus_vs_gold	All three frontier models agree on 'Lexington County' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Lexington County	gemini-2.5-pro	1	0	1	Lexington County	Lexington County	The gold answer specifies 'Richland County' as the location. The predicted answer 'Lexington County' is a different county, thus contradicting the gold fact. While Lexington County does contain cities that border Columbia (the capital of South Carolina, the first state to secede), the gold answer explicitly states Richland County.	Both answers are identical.	gemini-2.5-flash	1	0	1	Lexington County	Lexington County; Lexington County	The gold answer specifies 'Richland County' as the location. The predicted answer 'Lexington County' is a different county, thus contradicting the gold fact. While Lexington County does contain cities that border Columbia (the capital of South Carolina, the first state to secede), the gold answer explicitly states Richland County.	Answer A matches one of the semicolon-separated alternatives in Answer B exactly.	gpt-5.1	1	0	1	Lexington County	Lexington County	"The predicted county ""Lexington County"" contradicts the gold county ""Richland County""."	Both answers are identical.
musique	4hop1__399219_765799_282674_759393	What is the seat of the county sharing a border with the county in which Valley New School is located?	Green Bay	alias_or_evaluation_strictness	Consistency judge mentions alias/equivalence (e.g., anglicization); open correctness may be overly strict about surface-form differences.	gemini_2_5_pro	1	Chilton	gemini-2.5-pro	1	0	1	Chilton	Chilton	The gold answer identifies 'Green Bay' as the county seat, while the prediction identifies 'Chilton'. These are two distinct cities and county seats, representing different facts. The prediction does not convey the same essential fact as the gold answer.	Both answers are identical.	gemini-2.5-flash	0	0	0	Papillion	Oakland; Stockton; Modesto; Merced; Hollister; Santa Cruz; Redwood City	The predicted answer 'Papillion' is a different city and county seat than the gold answer 'Green Bay'. They refer to distinct geographical locations, leading to a factual contradiction.	'Papillion' is not present in the list of alternatives provided in Answer B.	gpt-5.1	0	1	0	Green Bay	Oshkosh	The predicted answer is identical to the gold answer.	'Green Bay' and 'Oshkosh' are distinct cities and do not refer to the same entity.
musique	4hop2__161602_474028_88460_86452	When did Burma change its name to the country that is the natural boundary between the country that hosted the tournament and the country where A Don is located?	1989	frontier_consensus_vs_gold	All three frontier models agree on '1989-06-18' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_flash	3	1989-06-18	gemini-2.5-pro	0	0	0	1989-06-18	1989	The gold answer specifies only the year '1989'. The predicted answer '1989-06-18' includes a specific month and day. For dates and years, there is zero tolerance, meaning they must match exactly. Since the prediction is more specific than the gold and not an exact match, it is considered incorrect under this strict rule.	Calendar dates/years require exact match; '1989-	gemini-2.5-flash	1	0	1	1989-06-18	1989-06-18	The gold answer specifies only the year '1989'. The predicted answer '1989-06-18' includes a specific month and day. For dates and years, there is zero tolerance, meaning they must match exactly. Since the prediction is more specific than the gold and not an exact match, it is considered incorrect under this strict rule.	Both answers are identical and represent the same calendar date.	gpt-5.1	0	1	1	1989-06-18	1989-06-18	The predicted answer includes the exact year (1989) specified in the gold answer. The additional specificity of the month and day does not contradict the gold fact.	Both answers are identical and represent the same calendar date.
