dataset	id	question	gold_answer	assistant_label	assistant_notes	stable_wrong_models	frontier_open_consensus_count	frontier_open_consensus_answer	model_dir__gemini_2_5_pro	stable_wrong__gemini_2_5_pro	open_correct__gemini_2_5_pro	consistency_equivalent__gemini_2_5_pro	open_answer__gemini_2_5_pro	assistive_answer__gemini_2_5_pro	open_correctness_reasoning__gemini_2_5_pro	consistency_reasoning__gemini_2_5_pro	model_dir__gemini_2_5_flash	stable_wrong__gemini_2_5_flash	open_correct__gemini_2_5_flash	consistency_equivalent__gemini_2_5_flash	open_answer__gemini_2_5_flash	assistive_answer__gemini_2_5_flash	open_correctness_reasoning__gemini_2_5_flash	consistency_reasoning__gemini_2_5_flash	model_dir__gpt_5_1	stable_wrong__gpt_5_1	open_correct__gpt_5_1	consistency_equivalent__gpt_5_1	open_answer__gpt_5_1	assistive_answer__gpt_5_1	open_correctness_reasoning__gpt_5_1	consistency_reasoning__gpt_5_1
hotpotqa	5ac3983a554299657fa290f5	At the 2011 census, what was he population of the city where Kerry Saxby-Junna was born?	6,960	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro,gemini_2_5_flash	1	16,506	google-gemini-2-5-pro	1	0	1	16,506	16,506	The gold answer is 6,960 and the prediction is 16,506. These numbers are significantly different. For naturally drifting values like census counts, we compute 1 - |a - b| / max(|a|, |b|). Here, 1 - |6960 - 16506| / max(6960, 16506) = 1 - 9546 / 16506 = 1 - 0.578 = 0.422. This is far outside the allowed 1-5.5 percentage-point window for equivalence.	Both answers are identical numeric values.	google-gemini-2-5-flash	1	0	1	16,222	16,733	The prediction (16,222) is numerically significantly different from the gold answer (6,960). For naturally drifting values like census counts, the difference is calculated as 1 - |a - b|/max(|a|, |b|). Here, 1 - |16222 - 6960| / max(16222, 6960) = 1 - 9262 / 16222 = 1 - 0.57 = 0.43. This is far outside the allowed 1-5.5 percentage-point window (meaning a similarity score of 0.945 to 0.99).	The numeric values represent a census count. The difference between them (3.05%) falls within the allowed 1-5.5% tolerance for this type of data.	gpt-5-1	0	0.0	0.0	10037	15,963	The gold answer is 6,960 and the prediction is 10,037. For naturally drifting values like census counts, we compute 1 - |a - b|/max(|a|, |b|) and treat values within a 1–5.5 percentage-point window as equivalent. The absolute difference is |10037 - 6960| = 3077. The maximum value is 10037. The percentage difference is (3077 / 10037) * 100 = 30.65%, which is outside the allowed 5.5 percentage-point window.	The numerical values 15,963 and 10,037 are significantly different, exceeding the allowed tolerance for numerical equivalence (37.12% difference vs. 1-5.5% window).
hotpotqa	5ac3bf5e5542995ef918c20f	The Rossendale Free Press serves the town how far north of Manchester?	19 mi	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro	1	27 km	google-gemini-2-5-pro	1	0	1	27 km	17 mi	The gold answer is 19 miles. Converting 19 miles to kilometers gives approximately 30.58 km. The prediction is 27 km. The absolute difference is |30.58 - 27| = 3.58 km. The allowed tolerance is max(0.5, 1% of 30.58) = max(0.5, 0.3058) = 0.5 km. Since 3.58 km is greater than 0.5 km, the prediction is not within the acceptable numeric tolerance.	17 miles is approximately 27.36 km, which is within the allowed numeric tolerance of 27 km (|27.36 - 27| = 0.36, which is less than max(0.5, 1% of 27 = 0.27) = 0.5).	google-gemini-2-5-flash	0	0	0	18 miles	17 miles	The gold answer is '19 mi' and the prediction is '18 miles'. Applying the numeric tolerance rule, the absolute difference is 1. The maximum allowed difference is max(0.5, 1% of 19) = max(0.5, 0.19) = 0.5. Since 1 > 0.5, the values are not considered equivalent.	The answers provide different numerical values for the distance (17 vs 18 miles), which is a contradiction.	gpt-5-1	0	0.0	0.0	17 mi	15 mi	The gold answer is '19 mi' and the prediction is '17 mi'. The absolute difference is 2 mi. The allowed tolerance for numeric expressions is max(0.5, 1% of reference). 1% of 19 is 0.19, so the tolerance is 0.5. Since 2 is greater than 0.5, the prediction is outside the acceptable range.	The numerical values 15 and 17 differ by more than the allowed tolerance of max(0.5, 1% of reference).
hotpotqa	5ac3e8c65542997ea680c993	Are the New Orleans Outfall Canals the same length as the Augusta Canal?	yes	unclear/needs_verification	Gold says the canal lengths match; all models say no. Without checking the referenced canal definitions/lengths, this could be either a gold issue or a model mistake.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	No	google-gemini-2-5-pro	1	0	1	No	No	The gold answer states 'yes' (they are the same length), while the prediction states 'No', which is a direct contradiction.	"Both answers are ""No"", indicating agreement."	google-gemini-2-5-flash	1	0	1	No	No	The gold answer states 'yes' (they are the same length), while the prediction states 'No', which is a direct contradiction.	"Both answers are ""No"", which are equivalent."	gpt-5-1	1	0.0	1.0	No	No	The gold answer states 'yes' (they are the same length), while the prediction states 'No', which is a direct contradiction.	"Both answers are ""No"", which is the same."
hotpotqa	5adccafb5542992c1e3a2401	Who chaired the ceremony in which the film written by Canet and Philippe Lefebvre won the award for Best Film?	Isabelle Mergault	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_flash	1	Nathalie Baye	google-gemini-2-5-pro	0	0	0	Nathalie Baye	Claude Brasseur	The prediction 'Nathalie Baye' directly contradicts the gold answer 'Isabelle Mergault' regarding the identity of the person who chaired the ceremony.	The answers provide different names for the person who chaired the ceremony, which is a direct contradiction.	google-gemini-2-5-flash	1	0	1	Claude Brasseur	Claude Brasseur	The prediction 'Claude Brasseur' contradicts the gold answer 'Isabelle Mergault' as they are different individuals.	The answers are identical.	gpt-5-1	0	1.0	-1.0			Missing prediction text	Both answers are empty, which is considered not meaningful.
hotpotqa	5ade8f5e55429975fa854f11	What is the name of the movie in which Edwin Brown plays a man that executed at least 400 people, including William Joyce and John Amery?	10 Rillington Place	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_flash	1	10 Rillington Place	google-gemini-2-5-pro	0	1	0	10 Rillington Place	Let Him Have It	The prediction is identical to the gold answer.	"The two answers refer to different movies. ""Let Him Have It"" is a different film from ""10 Rillington Place""."	google-gemini-2-5-flash	1	0	1	Pierrepoint: The Last Hangman	Pierrepoint: The Last Hangman	The prediction provides a different movie title ('Pierrepoint: The Last Hangman') than the gold answer ('10 Rillington Place'), which is a direct contradiction.	The answers are identical.	gpt-5-1	0	0.0	0.0	Let Him Have It	Dance with a Stranger	The prediction 'Let Him Have It' is a different movie title than the gold answer '10 Rillington Place'. They do not refer to the same film.	"The two answers refer to different movies. ""Let Him Have It"" features Edwin Brown as Albert Pierrepoint, the executioner mentioned in the question, while ""Dance with a Stranger"" does not."
hotpotqa	5adf1bf75542993344016bd9	Canton Road Station was a planned railway station on the Kowloon Southern Link of West Rail Line, that was to run beneath a large shopping mall located where?	Tsim Sha Tsui, Hong Kong	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_flash	1	Harbour City	google-gemini-2-5-pro	0	0	0	Harbour City	Tsim Sha Tsui, Kowloon, Hong Kong	The question asks for the geographical location ('located where?') of the shopping mall. The gold answer provides the district and city ('Tsim Sha Tsui, Hong Kong'). The prediction provides the name of the shopping mall ('Harbour City'), which is not a geographical location but rather the entity itself. Therefore, the prediction does not answer the question asked.	"Answer A provides the geographical location (Tsim Sha Tsui, Kowloon, Hong Kong) where the mall is located, directly answering ""located where?"". Answer B provides the name of the shopping mall (Harbour City), not its geographical location."	google-gemini-2-5-flash	1	0	1	Elements	Tsim Sha Tsui, Hong Kong	The question asks for the location ('where?') of the shopping mall. The gold answer provides a geographical location ('Tsim Sha Tsui, Hong Kong'). The prediction provides the name of a shopping mall ('Elements'), which is not a geographical location, thus failing to answer the question directly.	The answers provide the location at different levels of specificity. Answer A gives the district (Tsim Sha Tsui), while Answer B gives the name of the shopping mall itself (Elements). The Elements mall is located in Tsim Sha Tsui, so the answers are consistent and therefore equivalent.	gpt-5-1	0	1.0	1.0	Tsim Sha Tsui	Tsim Sha Tsui, Kowloon, Hong Kong	The prediction 'Tsim Sha Tsui' is a subset of the gold answer 'Tsim Sha Tsui, Hong Kong' and provides the essential location without contradiction. 'Hong Kong' is additional context.	Answer A provides additional, consistent geographical context (Kowloon, Hong Kong) for Tsim Sha Tsui, which is the core fact in both answers. This is allowed by Rule 8.
hotpotqa	5adf698f5542993a75d264e2	Who directed a film that included Sarah Manninen?	Martha Coolidge	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_flash	1	James Mark	google-gemini-2-5-pro	0	0	0	James Mark	Martha Coolidge	The prediction 'James Mark' contradicts the gold answer 'Martha Coolidge' regarding the director's name.	The answers provide different names for the director, which are distinct facts.	google-gemini-2-5-flash	1	0	1	Kari Skogland	Kari Skogland	The gold answer states 'Martha Coolidge' as the director, while the prediction states 'Kari Skogland'. These are two different individuals, leading to a contradiction.	The answers are identical.	gpt-5-1	0	0.0	0.0	Paul Gross	Martha Coolidge	The gold answer identifies 'Martha Coolidge' as the director, while the prediction states 'Paul Gross'. These are two different individuals, leading to a direct contradiction.	The answers provide different names for the director, which are not equivalent.
hotpotqa	5ae27edc5542992decbdcd2d	Jake David Shapiro was best know for being the screenwriter of a film directed by who?	Roger Christian	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro	1	Mel Brooks	google-gemini-2-5-pro	1	0	1	Mel Brooks	Mel Brooks	The gold answer states the director was 'Roger Christian', while the prediction states 'Mel Brooks'. These are two different individuals, leading to a contradiction.	Both answers are identical.	google-gemini-2-5-flash	0	0	0	Jon Turteltaub	Theodore Melfi	The prediction 'Jon Turteltaub' directly contradicts the gold answer 'Roger Christian' regarding the director's name.	The answers provide two different names for the director, which is a direct contradiction.	gpt-5-1	0	0.0	0.0	Steven Spielberg	Unknown	The prediction 'Steven Spielberg' contradicts the gold answer 'Roger Christian' regarding the director's name.	Answer A states the director is unknown, while Answer B provides a specific name (Steven Spielberg), which is a direct contradiction.
hotpotqa	5ae3dde35542992f92d823a4	 Benjamin Halfpenny was a footballer for a club that plays its home matches where?	Select Security Stadium	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro	1	Aggborough Stadium	google-gemini-2-5-pro	1	0	1	Aggborough Stadium	Aggborough Stadium	The prediction 'Aggborough Stadium' contradicts the gold answer 'Select Security Stadium'. These are two distinct stadium names.	Both answers are identical.	google-gemini-2-5-flash	0	0	0	Edgar Street	Rodney Parade	The prediction 'Edgar Street' is a different stadium name than the gold answer 'Select Security Stadium', indicating a contradiction on the specific location.	The answers provide two different locations, Rodney Parade and Edgar Street, which is a contradiction.	gpt-5-1	0	0.0	0.0	St Andrew’s	Coventry Building Society Arena	The prediction 'St Andrew’s' names a different stadium than the gold answer 'Select Security Stadium', leading to a contradiction.	The answers refer to two different stadiums/locations (Coventry Building Society Arena vs. St Andrew's), which is a direct contradiction.
hotpotqa	5ae52e6a5542990ba0bbb1ec	Since when Romeo and Juliet was the first production of the play for  a live theater to digital platforms company, founded in 2013 by Stewart F. Lane and Bonnie Comley?	1977	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_flash,gpt_5_1	1	2013-09-19	google-gemini-2-5-pro	0	0	0	2013-09-19	2014-02	The gold answer specifies the year '1977', while the prediction specifies '2013-09-19'. The years (1977 vs 2013) are different, which is a direct contradiction for calendar dates/years, which must match exactly.	The dates provided are different (2014-02 vs 2013-09-19) and calendar dates must match exactly.	google-gemini-2-5-flash	1	0	1	2015	2015	The gold answer states the year is 1977, while the prediction states 2015. Calendar dates and years must match exactly, so this is a contradiction.	Both answers are identical.	gpt-5-1	1	0.0	1.0	2013	2013	The gold answer states the year is 1977, while the prediction states 2013. These are different years, leading to a contradiction.	Both answers are identical and provide the same year.
hotpotqa	5ae5301f5542990ba0bbb1f4	"In what year was the fairy tale of which the plot of ""Tears Were Falling"" can be viewed as a modern interpretation first published?"	1844	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_flash.	gemini_2_5_flash	2	1844	google-gemini-2-5-pro	0	1	1	1844	1844	The prediction exactly matches the gold answer.	Both answers state the same year.	google-gemini-2-5-flash	1	0	1	1837	1837	The gold answer is 1844, and the prediction is 1837. These are distinct years and do not match, violating the exact match requirement for calendar dates/years.	Both answers state the same year.	gpt-5-1	0	1.0	0.0	1844	1837	The prediction exactly matches the gold answer.	The years 1837 and 1844 are different; calendar dates/years must match exactly.
hotpotqa	5ae732685542991e8301cbc3	Zimbabwe's Guwe Secondary School has a sister school in what New York cunty?	Nassau County	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gpt_5_1	1	Saratoga County	google-gemini-2-5-pro	0	0	0	Saratoga County	Westchester County	The prediction 'Saratoga County' contradicts the gold answer 'Nassau County' regarding the specific New York county.	The answers name different, distinct counties (Westchester vs Saratoga), which is a direct contradiction.	google-gemini-2-5-flash	0	0	0	Tompkins County	Westchester County	The prediction 'Tompkins County' contradicts the gold answer 'Nassau County' regarding the specific New York county.	The answers provide two different, contradictory counties: Westchester County and Tompkins County.	gpt-5-1	1	0.0	1.0	Monroe County	Monroe County	The prediction 'Monroe County' contradicts the gold answer 'Nassau County' regarding the specific New York county.	Both answers are identical.
hotpotqa	5ae7a9c8554299540e5a5631	What event at the Asian Junior Athletics Championships has men and women competing at the same time?	3000 metres steeplechase	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gpt_5_1	1	Mixed 4 × 400 metres relay	google-gemini-2-5-pro	0	0	0	Mixed 4 × 400 metres relay	4 × 400 metres relay	The gold answer specifies '3000 metres steeplechase' while the prediction states 'Mixed 4 × 400 metres relay'. These are two distinct athletic events, leading to a direct contradiction.	"Answer A refers to a general relay event, which is typically single-sex, while the question specifically asks for an event where men and women compete together. Answer B, by including ""Mixed"", correctly identifies the specific event that fits the question's criteria."	google-gemini-2-5-flash	0	0	0	Mixed 4x400m Relay	4x400 metres relay	The prediction 'Mixed 4x400m Relay' is a different event from the gold answer '3000 metres steeplechase'. There is a direct contradiction on the specific event.	"The answers are not equivalent. The question asks for an event where men and women compete together. Answer B correctly identifies this as a ""Mixed"" relay. Answer A refers to a standard ""4x400 metres relay"", which is typically a single-gender event. The word ""Mixed"" is a critical distinction that defines the event type and is not just extra detail."	gpt-5-1	1	0.0	1.0	4×400 m mixed relay	4 × 400 m mixed relay	The prediction names a different athletic event (4x400m mixed relay) than the gold answer (3000 metres steeplechase), which is a direct contradiction.	The answers are identical except for spacing around the multiplication symbol, which is a minor formatting difference and ignored by normalization.
mintaka	19c7c396	Who was MLB Commissioner during World Series of 1984?	Peter Ueberroth	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_flash.	gemini_2_5_flash	2	Peter Ueberroth	google-gemini-2-5-pro	0	1	0	Peter Ueberroth	Bowie Kuhn	The prediction exactly matches the gold answer.	The answers provide different names for the MLB Commissioner during the 1984 World Series, which is a factual contradiction. Peter Ueberroth was the commissioner during that period.	google-gemini-2-5-flash	1	0	1	Bowie Kuhn	Bowie Kuhn	The prediction 'Bowie Kuhn' contradicts the gold answer 'Peter Ueberroth'. Peter Ueberroth became MLB Commissioner on October 1, 1984, which was during the 1984 World Series, while Bowie Kuhn's term ended just before that.	The answers are identical.	gpt-5-1	0	1.0	1.0	Peter Ueberroth	Peter Ueberroth	The prediction exactly matches the gold answer.	Both answers are identical.
mintaka	4f324703	Who is the main character in the first GTA?	Tommy	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gpt_5_1	1	Travis; Katy; Nikki; Divine; Bubba; Troy; Kivlov; Ulrika	google-gemini-2-5-pro	0	0	0	Travis; Katy; Nikki; Divine; Bubba; Troy; Kivlov; Ulrika	Bubba; Divine; Katie; Kivlov; Mikki; Travis; Troy; Ulrika	The gold answer states the main character is 'Tommy'. The prediction lists several names ('Travis; Katy; Nikki; Divine; Bubba; Troy; Kivlov; Ulrika'), none of which match 'Tommy'. The prediction is incorrect as it does not provide the gold fact.	The lists contain different names ('Mikki' in A vs 'Nikki' in B). 'Katie' and 'Katy' are treated as equivalent due to common alternative spellings.	google-gemini-2-5-flash	0	0	0	There is no single main character; players can choose from eight unnamed protagonists.	Claude Speed	The prediction directly contradicts the gold answer. The gold states the main character is 'Tommy', while the prediction states 'There is no single main character' and that players choose from 'eight unnamed protagonists'.	The answers are contradictory. Answer A provides a specific name for the main character, while Answer B states that there is no single main character and the playable characters are unnamed.	gpt-5-1	1	0.0	1.0	There is no single main character (the player controls one of several selectable criminals).	The game has multiple playable protagonists and no single main character	The gold answer identifies 'Tommy' as the main character, while the prediction states there is no single main character, which is a direct contradiction.	Both answers state that there is no single main character, which is the core fact. Answer B provides additional consistent detail.
mintaka	7c9fbf32	What is the tallest building in the capital of Texas?	The Independent	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_pro.	gemini_2_5_pro	2	The Independent	google-gemini-2-5-pro	1	0	1	Sixth and Guadalupe	Sixth and Guadalupe	The prediction 'Sixth and Guadalupe' names a different building than the gold answer 'The Independent'. These are two distinct buildings in Austin, Texas, and the prediction contradicts the gold fact about which building is the tallest.	Both answers are identical.	google-gemini-2-5-flash	0	1	1	The Independent	The Independent	The prediction is identical to the gold answer.	The answers are identical.	gpt-5-1	0	1.0	1.0	The Independent	The Independent	The prediction is identical to the gold answer.	Both answers are identical.
mintaka	852d9a1a	"How tall is the singer of ""Ridin Dirty""?"	"5'10"""	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_pro.	gemini_2_5_pro	1	"6' 0"""	google-gemini-2-5-pro	1	0	1	"6' 0"""	6 ft 2 in	"The gold answer is 5'10"" (70 inches) and the prediction is 6'0"" (72 inches). The absolute difference is 2 inches. The allowed tolerance is max(0.5, 1% of 70 inches) = max(0.5, 0.7) = 0.7 inches. Since 2 inches is greater than 0.7 inches, the prediction is outside the acceptable numeric tolerance."	Feet–inches notation normalization; same height.	google-gemini-2-5-flash	0	1	1	6 ft	1.83 m	"The gold answer 5'10"" is 70 inches. The prediction 6 ft is 72 inches. The absolute difference is 2 inches. The percentage difference is (2 / 72) * 100 = 2.77%. This falls within the 1-5.5 percentage-point window allowed for naturally drifting values like height, making them equivalent."	The heights are equivalent after unit conversion. 6 ft is approximately 1.83 m.	gpt-5-1	0	1.0	1.0	178 cm	1.78 m	"The gold answer '5'10""' converts to approximately 177.8 cm. The prediction '178 cm' is within the allowed numeric tolerance (0.2 cm difference, which is less than 1% of 177.8 cm and also less than 0.5 cm)."	Unit conversion (1.78 m = 178 cm) and numeric equivalence.
mintaka	a0f63db0	How old was the last emperor of Rome when he died?	46	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_flash.	gemini_2_5_flash	2	48	google-gemini-2-5-pro	0	1	1	48	48	The prediction '48' is an age, which is a naturally drifting value. The difference between the gold '46' and the prediction '48' is 2. The percentage difference is 1 - |48 - 46| / max(46, 48) = 1 - 2/48 = 1 - 0.04166... = 0.95833..., which means a difference of approximately 4.17%. This falls within the allowed 1-5.5 percentage-point window for naturally drifting values, making it equivalent.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	The exact date of Romulus Augustulus's death is unknown, but he was deposed in 4	Unknown	The gold answer provides a specific age (46), while the prediction states that the exact date of death is unknown and mentions when he was deposed, but does not provide an age. The prediction does not communicate the essential fact requested by the question.	Both answers state that the information is unknown. Answer B provides extra descriptive text that does not contradict this shared fact.	gpt-5-1	0	1.0	1.0	48	48	The prediction '48' is an age, which falls under naturally drifting values. The percentage difference between the gold '46' and the prediction '48' is approximately 4.17% (calculated as 1 - |48-46|/max(46,48) = 1 - 2/48 = 0.9583). This falls within the allowed 1-5.5 percentage-point window for equivalence.	Both answers are identical.
mintaka	afc20de1	How long did the longest serving senator in Massachusetts history serve in the Senate?	46 years	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gpt_5_1.	gpt_5_1	1	46 years, 291 days	google-gemini-2-5-pro	0	1	1	46 years, 291 days	Nearly 47 years	The prediction provides the same core duration ('46 years') as the gold answer and adds extra, non-contradictory detail ('291 days'). This falls under Rule 8 (Extra detail).	"Answer B (46 years, 291 days, or approximately 46.8 years) is consistent with Answer A (""Nearly 47 years"") and falls within the acceptable numeric tolerance."	google-gemini-2-5-flash	0	1	1	46 years, 9 months, 18 days	46 years	The prediction provides a more precise duration (46 years, 9 months, 18 days) which includes the '46 years' stated in the gold answer. This is considered extra detail that does not contradict the gold fact, making it correct under Rule 8 (Extra detail).	"Answer B is a more specific version of Answer A, but they are consistent and do not contradict each other. The core fact of ""46 years"" is shared."	gpt-5-1	1	0.0	1.0	47 years	nearly 47 years	The gold answer is '46 years' and the prediction is '47 years'. According to numeric expression rule 2, the difference |47 - 46| = 1. The maximum allowed difference is max(0.5, 1% of 46) = max(0.5, 0.46) = 0.5. Since 1 > 0.5, the values are not within the acceptable tolerance.	"""Nearly 47 years"" is considered equivalent to ""47 years"" under the numeric tolerance rule, as it implies a value within a small margin of 47."
mintaka	bcc3b346	What is the population of the country with the Great Pyramid of Giza?	102.3 million	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_flash	1	110,990,103	google-gemini-2-5-pro	0	0	0	110,990,103	104 million	The gold value is 102.3 million (102,300,000) and the prediction is 110,990,103. The absolute difference is 8,690,103. The percentage difference relative to the gold is approximately 8.49%. For naturally drifting values like population, the tolerance is a 1-5.5 percentage-point window. Since 8.49% is outside this window, the prediction is considered incorrect.	The numeric values for population (104 million vs 110,990,103) are outside the 5.5 percentage-point tolerance for values that drift over time. The difference is approximately 6.3%.	google-gemini-2-5-flash	1	0	1	109,262,178	109,262,178	The gold answer is 102.3 million (102,300,000) and the prediction is 109,262,178. The absolute difference is 6,962,178. The percentage difference relative to the gold value is approximately 6.8% (6,962,178 / 102,300,000 * 100), which exceeds the 5.5% tolerance window for naturally drifting values like population.	The two answers are identical.	gpt-5-1	0	1.0	1.0	106000000	109000000	The gold answer is 102.3 million (102,300,000) and the prediction is 106,000,000. For naturally drifting values like population, the difference is calculated as 1 - |a - b|/max(|a|, |b|). The percentage difference is approximately 3.62% (|(102,300,000 - 106,000,000)| / 102,300,000 * 100), which falls within the allowed 1-5.5 percentage-point window for equivalence.	Numeric values are within the 5.5 percentage-point tolerance for values that drift over time (2.75% difference).
mintaka	f1a5e729	How many kids does the lead actress of Emma have?	2	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_pro.	gemini_2_5_pro	2	2	google-gemini-2-5-pro	1	0	1	0	0	The gold answer states 2 kids, while the prediction states 0 kids. The numerical difference (2) exceeds the allowed tolerance of max(0.5, 1% of 2) = 0.5.	Both answers state the same numerical value.	google-gemini-2-5-flash	0	1	1	2	2	The prediction '2' exactly matches the gold answer '2'.	The answers are identical.	gpt-5-1	0	1.0	0.0	2	0	The prediction '2' is identical to the gold answer '2'.	The answers provide contradictory numerical values for the number of kids (0 vs 2).
mintaka	f46f9461	What is the name of the state where the biggest dam in the USA is located?	California.	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gpt_5_1.	gpt_5_1	2	California	google-gemini-2-5-pro	0	1	1	California	California	The prediction exactly matches the gold answer.	Both answers are identical.	google-gemini-2-5-flash	0	1	1	California	California	The prediction exactly matches the gold answer.	The two answers are identical.	gpt-5-1	1	0.0	1.0	Nevada	Nevada	The prediction 'Nevada' contradicts the gold answer 'California' regarding the state where the biggest dam in the USA is located.	Both answers are identical.
musique	2hop__129721_40482	From whom did the Huguenots in the state encompassing Zubly Cemetery purchase land from?	Edmund Bellinger	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gpt_5_1	1	Creek Nation	gemini-2.5-pro	0	0	0	Creek Nation	Sir John Colleton	The predicted answer 'Creek Nation' directly contradicts the gold answer 'Edmund Bellinger' regarding the entity from whom the Huguenots purchased land.	The answers provide contradictory information regarding the seller of the land (Creek Nation vs Sir John Colleton).	gemini-2.5-flash	0	0	0	Trustees for Establishing the Colony of Georgia in America	Isaac Mazyck	The predicted answer 'Trustees for Establishing the Colony of Georgia in America' contradicts the gold answer 'Edmund Bellinger' regarding the entity from whom the land was purchased.	The answers provide different entities from whom the land was purchased (Trustees vs Isaac Mazyck), which is a direct contradiction.	gpt-5.1	1	0.0	1.0	the Lords Proprietors of Carolina	the Lords Proprietors of Carolina	"The predicted answer ""the Lords Proprietors of Carolina"" contradicts the gold answer ""Edmund Bellinger"" regarding the source of the land purchase."	Both answers are identical.
musique	2hop__130867_54221	What time of day can you start purchasing alcohol in the state that includes Narraguagus High School?	5am	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gpt_5_1.	gpt_5_1	2	5:00 a.m.	gemini-2.5-pro	0	1	1	5:00 a.m.	5:00 a.m.	The prediction '5:00 a.m.' is equivalent to the gold answer '5am'. The additional ':00' and 'a.m.' vs 'am' are stylistic differences that do not change the essential fact.	Both answers are identical.	gemini-2.5-flash	0	1	1	5:00 AM	5:00 AM	The prediction '5:00 AM' is equivalent to the gold answer '5am'. The '00' minutes and case difference for 'AM' are formatting variations and do not change the essential fact.	Both answers are identical.	gpt-5.1	1	0.0	1.0	06:00	6:00 a.m.	The predicted time (6:00 AM) is different from the gold time (5:00 AM). For specific times of day, an hour difference is considered a factual discrepancy.	Time format normalization (24-hour vs 12-hour with AM/PM) makes 06:00 equivalent to 6:00 a.m.
musique	2hop__137061_45752	Why does the place where Step Up Revolution takes place have a duck for a mascot?	when the school's yearbook chose its name to be ``The Ibis	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro,gemini_2_5_flash	1	The mascot of the University of Miami, located in the city where the film is set, is an ibis, not a duck.	gemini-2.5-pro	1	0	1	The mascot of the University of Miami, located in the city where the film is set, is an ibis, not a duck.	Miami does not have a duck as its mascot.	The gold answer explains *why* the mascot is an ibis (due to the yearbook's name choice). The prediction only states *what* the mascot is (an ibis, not a duck) and where it's from, but does not provide the reason given in the gold answer.	Both answers state that Miami does not have a duck as a mascot, directly refuting the premise of the question. Answer A adds the detail that the mascot is an ibis, which is additional information but does not contradict the shared core fact.	gemini-2.5-flash	1	0	1	"The restaurant in the movie is called ""The Pelican,"" not a duck. Pelicans are common birds in Florida, fitting the Miami setting."	Miami does not have a duck as its mascot.	The gold answer states the mascot is 'The Ibis' and is related to a school yearbook. The predicted answer refers to a restaurant called 'The Pelican'. These are different birds (Ibis vs. Pelican) and different contexts (mascot/yearbook vs. restaurant), thus contradicting the essential facts of the gold answer.	Both answers deny the premise of the question that there is a duck mascot	gpt-5.1	0	0.0	0.0	No in‑story reason is given; the duck is simply part of the real location’s branding used in the film, not a explained plot element.	Miami does not have a duck as its mascot; the University of Miami’s mascot is Sebastian the Ibis, chosen because the ibis is said to be the last bird to seek shelter before a hurricane and the first to reappear afterward, symbolizing courage and resilience	"The gold answer states the mascot is an 'Ibis' and provides an in-story reason related to the yearbook. The prediction states the mascot is a 'duck' and explicitly says ""No in-story reason is given"", which directly contradicts the gold answer."	Answer A implies the existence of a duck mascot as part of branding, while Answer B explicitly states that Miami does not have a duck mascot, creating a direct contradiction.
