dataset	id	question	gold_answer	assistant_label	assistant_notes	stable_wrong_models	frontier_open_consensus_count	frontier_open_consensus_answer	model_dir__gemini_2_5_pro	stable_wrong__gemini_2_5_pro	open_correct__gemini_2_5_pro	consistency_equivalent__gemini_2_5_pro	open_answer__gemini_2_5_pro	assistive_answer__gemini_2_5_pro	open_correctness_reasoning__gemini_2_5_pro	consistency_reasoning__gemini_2_5_pro	model_dir__gemini_2_5_flash	stable_wrong__gemini_2_5_flash	open_correct__gemini_2_5_flash	consistency_equivalent__gemini_2_5_flash	open_answer__gemini_2_5_flash	assistive_answer__gemini_2_5_flash	open_correctness_reasoning__gemini_2_5_flash	consistency_reasoning__gemini_2_5_flash	model_dir__gpt_5_1	stable_wrong__gpt_5_1	open_correct__gpt_5_1	consistency_equivalent__gpt_5_1	open_answer__gpt_5_1	assistive_answer__gpt_5_1	open_correctness_reasoning__gpt_5_1	consistency_reasoning__gpt_5_1	hand_review_label	hand_review_confidence	hand_review_notes	hand_review_suggested_action	hand_review_source
hotpotqa	5ae732685542991e8301cbc3	Zimbabwe's Guwe Secondary School has a sister school in what New York cunty?	Nassau County	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gpt_5_1	1	Saratoga County	google-gemini-2-5-pro	0	0	0	Saratoga County	Westchester County	The prediction 'Saratoga County' contradicts the gold answer 'Nassau County' regarding the specific New York county.	The answers name different, distinct counties (Westchester vs Saratoga), which is a direct contradiction.	google-gemini-2-5-flash	0	0	0	Tompkins County	Westchester County	The prediction 'Tompkins County' contradicts the gold answer 'Nassau County' regarding the specific New York county.	The answers provide two different, contradictory counties: Westchester County and Tompkins County.	gpt-5-1	1	0	1	Monroe County	Monroe County	The prediction 'Monroe County' contradicts the gold answer 'Nassau County' regarding the specific New York county.	Both answers are identical.	needs_verification	low	gpt_5_1: unclear_needs_manual_check — No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	Verify the underlying fact and entity mapping externally.	per_model_manual
hotpotqa	5ae753b75542997b22f6a6db	Jayantabhai Ki Luv Story includes a lead role for the film actress and model who is a native of what city?	Bihar	frontier_consensus_vs_gold	All three frontier models agree on 'Bhagalpur' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gpt_5_1	3	Bhagalpur	google-gemini-2-5-pro	1	0	1	Bhagalpur	Bhagalpur	The question asks for a 'city'. The gold answer 'Bihar' is a state, not a city. The prediction 'Bhagalpur' is a city. While Bhagalpur is located within Bihar, the prediction and gold refer to different geographical entities (a city vs. a state), and thus do not communicate the same essential fact, especially given the specific request for a 'city' in the question.	Both answers are identical.	google-gemini-2-5-flash	0	1	1	Bhagalpur	Bhagalpur	The question asks for a 'city', and the gold answer provides 'Bihar', which is a state. The prediction 'Bhagalpur' is a city located within the state of Bihar. The prediction does not contradict the gold answer; instead, it provides a more specific location within the gold's broader region, and also correctly identifies a 'city' as requested by the question. This falls under the allowance for extra detail that does not contradict the gold fact.	The answers are identical.	gpt-5-1	1	0	1	Bhagalpur	Bhagalpur	The question asks for a 'city'. The gold answer provides a state ('Bihar'), while the prediction provides a city ('Bhagalpur'). Although Bhagalpur is located within Bihar, the gold and prediction refer to different types of geographical entities (state vs. city) and are therefore not the same essential fact.	Both answers are identical.	likely_gold_error(type_mismatch)	high	Question asks for a city; gold answers a state/region ('Bihar') while consensus gives a city (Bhagalpur).		cons31
hotpotqa	5ae7a9c8554299540e5a5631	What event at the Asian Junior Athletics Championships has men and women competing at the same time?	3000 metres steeplechase	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gpt_5_1	1	Mixed 4 × 400 metres relay	google-gemini-2-5-pro	0	0	0	Mixed 4 × 400 metres relay	4 × 400 metres relay	The gold answer specifies '3000 metres steeplechase' while the prediction states 'Mixed 4 × 400 metres relay'. These are two distinct athletic events, leading to a direct contradiction.	"Answer A refers to a general relay event, which is typically single-sex, while the question specifically asks for an event where men and women compete together. Answer B, by including ""Mixed"", correctly identifies the specific event that fits the question's criteria."	google-gemini-2-5-flash	0	0	0	Mixed 4x400m Relay	4x400 metres relay	The prediction 'Mixed 4x400m Relay' is a different event from the gold answer '3000 metres steeplechase'. There is a direct contradiction on the specific event.	"The answers are not equivalent. The question asks for an event where men and women compete together. Answer B correctly identifies this as a ""Mixed"" relay. Answer A refers to a standard ""4x400 metres relay"", which is typically a single-gender event. The word ""Mixed"" is a critical distinction that defines the event type and is not just extra detail."	gpt-5-1	1	0	1	4×400 m mixed relay	4 × 400 m mixed relay	The prediction names a different athletic event (4x400m mixed relay) than the gold answer (3000 metres steeplechase), which is a direct contradiction.	The answers are identical except for spacing around the multiplication symbol, which is a minor formatting difference and ignored by normalization.	needs_verification	low	gpt_5_1: unclear_needs_manual_check — No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	Verify the underlying fact and entity mapping externally.	per_model_manual
mintaka	13cd720a	What is the capital of the largest country in Europe?	Paris	ambiguous_scope(Europe_vs_EU)	If interpreted as Europe (continent), largest country is Russia → capital Moscow (models). Gold Paris may reflect largest EU country (France) or another scope.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Moscow	google-gemini-2-5-pro	1	0	1	Moscow	Moscow	The gold answer states the capital is 'Paris', while the prediction states it is 'Moscow'. These are two different cities, leading to a direct contradiction.	The two answers are identical.	google-gemini-2-5-flash	1	0	1	Moscow	Moscow	The gold answer states the capital is 'Paris', while the prediction states it is 'Moscow'. These are two different cities, leading to a direct contradiction.	The two answers are identical.	gpt-5-1	1	0	1	Moscow	Moscow	The prediction 'Moscow' directly contradicts the gold answer 'Paris'. The largest country in Europe by area is Russia, whose capital is Moscow. However, the largest country *entirely within* Europe is Ukraine, and the largest country *by population* entirely within Europe is Germany. The question is ambiguous, but the gold answer 'Paris' implies the question is referring to France as the 'largest country in Europe' in some context (e.g., historically or culturally, or perhaps by GDP within the EU). Regardless of the interpretation of 'largest country in Europe', 'Moscow' and 'Paris' are distinct and contradictory answers.	Both answers are identical.	ambiguous_scope(Europe_vs_EU)	high	If interpreted as Europe (continent), largest country is Russia → capital Moscow (models). Gold Paris may reflect largest EU country (France) or another scope.	Disambiguate Europe vs EU or specify 'by area' and intended region.	intersection44
mintaka	1be89328	Who was US president during the Great Depression?	Herbert Hoover	one_model_correct_disagreement	Frontier answers disagree (2-of-3 on 'Franklin D. Roosevelt'), but exactly one model is judged correct; likely a model error rather than true ambiguity.	gemini_2_5_flash,gpt_5_1	2	Franklin D. Roosevelt	google-gemini-2-5-pro	0	1	1	Herbert Hoover; Franklin D. Roosevelt	Herbert Hoover; Franklin D. Roosevelt	The prediction includes the gold answer ('Herbert Hoover') and adds another correct president ('Franklin D. Roosevelt') who also served during the Great Depression. This additional, non-contradictory information is acceptable.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Franklin D. Roosevelt	Herbert Hoover; Franklin D. Roosevelt	The gold answer specifies 'Herbert Hoover' as the US president during the Great Depression, while the prediction states 'Franklin D. Roosevelt'. These are two different individuals, leading to a direct contradiction.	Answer B is a subset of Answer A. This is allowed by the subset allowance rule because the question does not ask for an exhaustive list.	gpt-5-1	1	0	1	Franklin D. Roosevelt	Herbert Hoover; Franklin D. Roosevelt	The gold answer specifies 'Herbert Hoover' as the US president during the Great Depression, while the prediction states 'Franklin D. Roosevelt'. These are two different individuals, leading to a direct contradiction.	Answer B is a correct subset of Answer A, and the question does not require an exhaustive list. Both presidents served during the Great Depression.	possible_gold_error_or_ambiguity		gemini_2_5_flash: possible_gold_error_or_ambiguity — Frontier open-ended answers agree (2/3) on 'Franklin D. Roosevelt' vs gold; could be gold error/ambiguity or shared model misconception. | gpt_5_1: possible_gold_error_or_ambiguity — Frontier open-ended answers agree (2/3) on 'Franklin D. Roosevelt' vs gold; could be gold error/ambiguity or shared model misconception.		per_model_manual
mintaka	249c69f3	Who was the wife of the 21st president?	Eliza Johnson	likely_gold_error	21st US president is Chester A. Arthur; his wife was Ellen Lewis Herndon Arthur (models). Gold gives Eliza Johnson (Andrew Johnson’s wife).	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Ellen Lewis Herndon Arthur	google-gemini-2-5-pro	1	0	1	Ellen Lewis Herndon Arthur	Ellen Lewis Herndon Arthur	The prediction 'Ellen Lewis Herndon Arthur' is a different name from the gold answer 'Eliza Johnson'. Therefore, the prediction does not communicate the same essential fact as the gold answer.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Ellen Lewis Herndon Arthur	Ellen Herndon Arthur	The gold answer 'Eliza Johnson' and the prediction 'Ellen Lewis Herndon Arthur' are different names. The prediction does not communicate the same fact as the gold answer.	"Extra detail is allowed. Answer B includes an additional middle name (""Lewis""), which is a more specific but consistent version of the name in Answer A."	gpt-5-1	1	0	1	Ellen Lewis Herndon Arthur	Ellen Lewis Herndon Arthur	The gold answer 'Eliza Johnson' is a different name from the prediction 'Ellen Lewis Herndon Arthur'. They are not equivalent.	Both answers are identical.	likely_gold_error	high	21st US president is Chester A. Arthur; his wife was Ellen Lewis Herndon Arthur (models). Gold gives Eliza Johnson (Andrew Johnson’s wife).	Fix gold to Ellen Lewis Herndon Arthur.	intersection44
mintaka	2b7aada8	Who was the US president when Lehman Brothers went bankrupt?	Barack Obama	likely_gold_error	Lehman Brothers filed for bankruptcy in Sept 2008 during the George W. Bush administration; gold says Barack Obama.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	George W. Bush	google-gemini-2-5-pro	1	0	1	George W. Bush	George W. Bush	The prediction 'George W. Bush' directly contradicts the gold answer 'Barack Obama' regarding the US president at the time of the Lehman Brothers bankruptcy.	The answers are identical.	google-gemini-2-5-flash	1	0	1	George W. Bush	George W. Bush	The prediction 'George W. Bush' is a different individual than the gold answer 'Barack Obama'. These are distinct facts regarding who was president at the time.	The two answers are identical.	gpt-5-1	1	0	1	George W. Bush	George W. Bush	The prediction 'George W. Bush' contradicts the gold answer 'Barack Obama'. These are two different individuals, and the Lehman Brothers bankruptcy occurred during George W. Bush's presidency, not Barack Obama's.	Both answers are identical.	likely_gold_error	high	Lehman Brothers filed for bankruptcy in Sept 2008 during the George W. Bush administration; gold says Barack Obama.	Fix gold to George W. Bush.	intersection44
mintaka	48e38631	How many actors played Sonny in Big Daddy?	2	one_model_correct_disagreement	Frontier answers disagree (2-of-3 on '1'), but exactly one model is judged correct; likely a model error rather than true ambiguity.	gemini_2_5_flash,gpt_5_1	2	1	google-gemini-2-5-pro	0	1	0	2		The prediction '2' exactly matches the gold answer '2'. No normalization or tolerance rules are needed as it's an exact numerical match.	The answers provide contradictory numbers. Answer A states 1, while Answer B states 2.	google-gemini-2-5-flash	1	0	1	1	1	The gold answer is 2, and the prediction is 1. The absolute difference is 1, which exceeds the allowed numerical tolerance of max(0.5, 1% of 2) = 0.5.	The answers are identical.	gpt-5-1	1	0	1	1	1	The gold answer is 2, and the prediction is 1. The absolute difference is 1, which exceeds the allowed numerical tolerance of max(0.5, 1% of 2) = 0.5.	Both answers state the same numerical value.	possible_gold_error_or_ambiguity		gemini_2_5_flash: possible_gold_error_or_ambiguity — Frontier open-ended answers agree (2/3) on '1' vs gold; could be gold error/ambiguity or shared model misconception. | gpt_5_1: possible_gold_error_or_ambiguity — Frontier open-ended answers agree (2/3) on '1' vs gold; could be gold error/ambiguity or shared model misconception.		per_model_manual
mintaka	4b066327	How old was John Lennon when The Beatles formed?	16	ambiguous_event_definition	19 aligns with 1960 (Beatles formation era) given Lennon’s 1940 birth. Gold 16 may instead correspond to the Quarrymen/earlier pre-Beatles formation.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	19	google-gemini-2-5-pro	1	0	1	19	19	The gold answer is 16, and the prediction is 19. The absolute difference is 3, which is outside the allowed numeric tolerance of max(0.5, 1% of 16 = 0.16).	Both answers are identical.	google-gemini-2-5-flash	1	0	1	19	19	The gold answer is 16, and the prediction is 19. The absolute difference is 3, which is outside the allowed numeric tolerance of max(0.5, 1% of 16) = 0.5. This is not a naturally drifting value, so the stricter tolerance applies.	The answers are identical.	gpt-5-1	1	0	1	19	19	The gold answer is 16, and the prediction is 19. The absolute difference is 3, which exceeds the allowed numeric tolerance of max(0.5, 1% of 16) = 0.5. This is a direct contradiction of the age.	Both answers are identical.	ambiguous_event_definition	high	19 aligns with 1960 (Beatles formation era) given Lennon’s 1940 birth. Gold 16 may instead correspond to the Quarrymen/earlier pre-Beatles formation.	Clarify 'formed' (Quarrymen vs The Beatles) or update gold accordingly.	intersection44
mintaka	4f324703	Who is the main character in the first GTA?	Tommy	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gpt_5_1	1	Travis; Katy; Nikki; Divine; Bubba; Troy; Kivlov; Ulrika	google-gemini-2-5-pro	0	0	0	Travis; Katy; Nikki; Divine; Bubba; Troy; Kivlov; Ulrika	Bubba; Divine; Katie; Kivlov; Mikki; Travis; Troy; Ulrika	The gold answer states the main character is 'Tommy'. The prediction lists several names ('Travis; Katy; Nikki; Divine; Bubba; Troy; Kivlov; Ulrika'), none of which match 'Tommy'. The prediction is incorrect as it does not provide the gold fact.	The lists contain different names ('Mikki' in A vs 'Nikki' in B). 'Katie' and 'Katy' are treated as equivalent due to common alternative spellings.	google-gemini-2-5-flash	0	0	0	There is no single main character; players can choose from eight unnamed protagonists.	Claude Speed	The prediction directly contradicts the gold answer. The gold states the main character is 'Tommy', while the prediction states 'There is no single main character' and that players choose from 'eight unnamed protagonists'.	The answers are contradictory. Answer A provides a specific name for the main character, while Answer B states that there is no single main character and the playable characters are unnamed.	gpt-5-1	1	0	1	There is no single main character (the player controls one of several selectable criminals).	The game has multiple playable protagonists and no single main character	The gold answer identifies 'Tommy' as the main character, while the prediction states there is no single main character, which is a direct contradiction.	Both answers state that there is no single main character, which is the core fact. Answer B provides additional consistent detail.	needs_verification	low	gpt_5_1: unclear_needs_manual_check — No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	Verify the underlying fact and entity mapping externally.	per_model_manual
mintaka	513f3181	What is the oldest monument in the capital of France?	Arenes de Lutece	one_model_correct_disagreement	Frontier answers disagree (2-of-3 on 'Luxor Obelisk'), but exactly one model is judged correct; likely a model error rather than true ambiguity.	gemini_2_5_pro,gpt_5_1	2	Luxor Obelisk	google-gemini-2-5-pro	1	0	1	Luxor Obelisk	Luxor Obelisk	The prediction 'Luxor Obelisk' names a different monument than the gold answer 'Arenes de Lutece', directly contradicting the gold fact about the oldest monument.	Both answers are identical.	google-gemini-2-5-flash	0	1	0	Arènes de Lutèce	Obélisque de Louxor	The prediction 'Arènes de Lutèce' is equivalent to the gold 'Arenes de Lutece' as diacritics are ignored according to Rule 1 (Normalization).	The answers provide two different and contradictory names for the oldest monument in Paris.	gpt-5-1	1	0	1	Luxor Obelisk	Luxor Obelisk	The prediction 'Luxor Obelisk' names a different monument than the gold answer 'Arenes de Lutece', directly contradicting the gold fact about the oldest monument.	Both answers are identical.	possible_gold_error_or_ambiguity		gemini_2_5_pro: possible_gold_error_or_ambiguity — Frontier open-ended answers agree (2/3) on 'Luxor Obelisk' vs gold; could be gold error/ambiguity or shared model misconception. | gpt_5_1: possible_gold_error_or_ambiguity — Frontier open-ended answers agree (2/3) on 'Luxor Obelisk' vs gold; could be gold error/ambiguity or shared model misconception.		per_model_manual
mintaka	540c6b11	What is the tallest building in the country whose capital city is Kuala Lumpur?	Petronas Tower	likely_gold_outdated	Merdeka 118 is now taller than the Petronas Towers; gold likely reflects an older snapshot when Petronas was tallest.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Merdeka 118	google-gemini-2-5-pro	1	0	1	Merdeka 118	Merdeka 118	The gold answer 'Petronas Tower' was formerly the tallest building in Malaysia. However, 'Merdeka 118' (the prediction) surpassed it upon its completion in 2022, becoming the current tallest building in Malaysia. Therefore, the prediction contradicts the gold fact by identifying a different, and currently correct, tallest building.	The answers are identical.	google-gemini-2-5-flash	1	0	1	Merdeka 118	Merdeka 118	The gold answer 'Petronas Tower' was formerly the tallest building in Malaysia. However, 'Merdeka 118' (the prediction) surpassed it upon its completion in 2022, becoming the current tallest building in Malaysia. Therefore, the prediction contradicts the gold fact by naming a different, and currently correct, tallest building.	The two answers are identical.	gpt-5-1	1	0	1	Merdeka 118	Merdeka 118	The gold answer 'Petronas Tower' was once the tallest building in Malaysia, but 'Merdeka 118' is now the tallest building in Malaysia (completed in 2022). The prediction contradicts the gold fact by naming a different, and currently taller, building.	Both answers are identical.	likely_gold_outdated	high	Merdeka 118 is now taller than the Petronas Towers; gold likely reflects an older snapshot when Petronas was tallest.	Update gold or add 'as of <year>' constraint.	intersection44
mintaka	6613db77	How many Supreme Court Justices were nominated by the president, the most in history?	14	frontier_consensus_vs_gold	All three frontier models agree on '11' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gpt_5_1	3	11	google-gemini-2-5-pro	1	0	1	11	11	The gold answer is 14, and the prediction is 11. The absolute difference is 3, which is outside the allowed numerical tolerance of max(0.5, 1% of 14 = 0.14) = 0.5.	Both answers are identical and state the same number.	google-gemini-2-5-flash	0	0	0	11	9	The gold answer is 14, and the prediction is 11. The absolute difference is 3, which is outside the allowed numerical tolerance of max(0.5, 1% of 14 = 0.14) = 0.5.	The two answers provide different numbers (9 vs 11) which is a direct contradiction.	gpt-5-1	1	0	1	11	11	The gold answer is 14, and the prediction is 11. The difference (3) exceeds the allowed numerical tolerance of max(0.5, 1% of 14 = 0.14), which is 0.5. Therefore, the prediction is incorrect.	Both answers are identical and state the same number.	definition_mismatch(nominated_vs_confirmed)	medium	Counts differ depending on whether you count nominations (including unsuccessful/declined) vs confirmed appointments. Question needs a consistent definition.		cons31
mintaka	6f62ab02	How old is the current manager of the New York Mets?	40	time_dependent	Mets manager changes over time; models answer an older manager (66) while gold gives 40 (different manager/snapshot).	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	66	google-gemini-2-5-pro	1	0	1	66	66	The prediction '66' is numerically different from the gold answer '40'. For naturally drifting values like age, the difference (26) is far outside the allowed 1-5.5 percentage-point window (26/66 = 39.39% difference).	Both answers provide the exact same numerical value.	google-gemini-2-5-flash	1	0	1	66	66	The prediction '66' is numerically different from the gold answer '40'. The difference (26) is outside the allowed 1-5.5 percentage-point window for naturally drifting values like age (1 - |40 - 66| / max(40, 66) = 1 - 26/66 = 0.606, which is not within 0.945-0.99).	The answers are identical.	gpt-5-1	1	0	1	66	66	The prediction '66' is numerically different from the gold answer '40'. For naturally drifting values like age, the difference of 26 years (39.39% of the maximum value) is outside the allowed 1-5.5 percentage-point window for equivalence.	Both answers provide the exact same numerical value.	time_dependent	high	Mets manager changes over time; models answer an older manager (66) while gold gives 40 (different manager/snapshot).	Time-filter or specify the manager name/date.	intersection44
mintaka	78a31f7a	What is the current coach's name of the team that has won the most NCAA Division I Baseball Championships?	Jason Gill	likely_gold_error/outdated	Team with most NCAA Division I baseball championships is USC; its current head coach is Andy Stankiewicz (models). Gold 'Jason Gill' appears mismatched.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Andy Stankiewicz	google-gemini-2-5-pro	1	0	1	Andy Stankiewicz		The prediction 'Andy Stankiewicz' is a different name from the gold answer 'Jason Gill', indicating a direct contradiction.	The two answers are identical.	google-gemini-2-5-flash	1	0	1	Andy Stankiewicz	Andy Stankiewicz	The prediction 'Andy Stankiewicz' is a different name from the gold answer 'Jason Gill', indicating a direct contradiction.	The two answers are identical.	gpt-5-1	1	0	1	Andy Stankiewicz	Andy Stankiewicz	The prediction 'Andy Stankiewicz' is a different name from the gold answer 'Jason Gill', indicating a factual contradiction.	Both answers are identical.	likely_gold_error/outdated	high	Team with most NCAA Division I baseball championships is USC; its current head coach is Andy Stankiewicz (models). Gold 'Jason Gill' appears mismatched.	Fix gold or correct the team/entity in the question.	intersection44
mintaka	7e554842	How long did the longest serving mayor serve in New York?	11 years (1934–1945)	numeric_counting_convention	La Guardia served 1934–1945; models answer 12 years while gold says 11, likely due to inclusive/exclusive counting.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	12 years	google-gemini-2-5-pro	1	0	1	12 years	12 years	The gold answer states '11 years' while the prediction states '12 years'. The difference of 1 year is outside the allowed numeric tolerance of max(0.5, 1% of 11) = 0.5.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	12 years	12 years	The gold answer states '11 years' while the prediction states '12 years'. The difference of 1 year is outside the allowed numeric tolerance of max(0.5, 1% of 11) = 0.5.	The answers are identical.	gpt-5-1	1	0	1	12 years	12 years	The gold answer states '11 years' while the prediction states '12 years'. The difference of 1 year is outside the allowed numeric tolerance of max(0.5, 1% of 11) = 0.5.	Both answers are identical.	numeric_counting_convention	medium-high	La Guardia served 1934–1945; models answer 12 years while gold says 11, likely due to inclusive/exclusive counting.	Normalize to a single counting convention (e.g., 12 years) and update gold.	intersection44
mintaka	863655c5	"What is the population of the country where the ""Spanish Steps"" are located?"	4.2 million	likely_gold_error(scope_mismatch)	Spanish Steps are in Italy; models give Italy’s population (~60M). Gold 4.2M matches a city-scale value (Rome) rather than the country.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	1	59,037,474	google-gemini-2-5-pro	1	0	1	59,037,474	58983122	The gold answer is 4.2 million (4,200,000) and the prediction is 59,037,474. These values are significantly different and fall outside the allowed numeric tolerance for naturally drifting values (1-5.5 percentage-point window). The absolute difference is 54,837,474, which is much larger than 1% of the gold value (42,000).	Numeric values for population are within the 5.5 percentage-point tolerance for values that drift over time. (0.09% difference)	google-gemini-2-5-flash	1	0	1	59,110,000	59110000	The gold answer '4.2 million' (4,200,000) and the prediction '59,110,000' are vastly different numerical values. The difference is 54,910,000, which is far outside the allowed tolerance for naturally drifting values (1-5.5 percentage points). The prediction is approximately 14 times larger than the gold.	Numeric formatting normalized; thousands separators are ignored.	gpt-5-1	1	0	1	60000000	approximately 59,000,000	The gold answer is 4.2 million (4,200,000) and the prediction is 60,000,000. These values are significantly different and fall outside the allowed numeric tolerance for population figures (1-5.5 percentage-point window). The difference is approximately 93% relative to the larger value, or 1330% relative to the smaller value.	Numeric values are within the 1-5.5 percentage-point tolerance for values that naturally drift over time (population).	likely_gold_error(scope_mismatch)	high	Spanish Steps are in Italy; models give Italy’s population (~60M). Gold 4.2M matches a city-scale value (Rome) rather than the country.	Fix gold or change question to ask city population instead of country.	intersection44
mintaka	88c5cc4f	How old is the current manager of Barcelona FC?	58	time_dependent	Barcelona’s manager and their age changes over time. Models answer 42 (consistent with Xavi’s age at some snapshot), while gold gives 58 (different coach or different snapshot).	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	42	google-gemini-2-5-pro	1	0	1	42	42	The prediction '42' is numerically different from the gold '58'. The absolute difference (16) and percentage difference (27.58%) are well outside the allowed tolerance of max(0.5, 1% of 58 = 0.58).	Both answers are identical.	google-gemini-2-5-flash	1	0	1	42	42	The prediction '42' is numerically different from the gold '58'. The absolute difference (16) and percentage difference (approx. 27.6%) exceed the allowed numeric tolerance of max(0.5, 1% of 58 = 0.58).	The answers are identical.	gpt-5-1	1	0	1	42	42	The gold answer is 58 and the prediction is 42. The absolute difference is 16, which is outside the allowed numeric tolerance of max(0.5, 1% of 58) = 0.58.	Both answers are identical.	time_dependent	high	Barcelona’s manager and their age changes over time. Models answer 42 (consistent with Xavi’s age at some snapshot), while gold gives 58 (different coach or different snapshot).	Time-filter or specify 'as of <date>' and the manager name.	intersection44
mintaka	9d4dccb3	"Where did the rapper in the song ""I am different"" graduate college from?"	Virginia State University	likely_gold_error	"The song ""I’m Different"" is commonly associated with 2 Chainz, who attended Alabama State University; models align on Alabama State while gold says Virginia State."	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Alabama State University	google-gemini-2-5-pro	1	0	1	Alabama State University	Alabama State University	The prediction names 'Alabama State University' which directly contradicts the gold answer 'Virginia State University'. These are distinct entities.	The answers are identical.	google-gemini-2-5-flash	1	0	1	Alabama State University	Alabama State University	The prediction 'Alabama State University' directly contradicts the gold answer 'Virginia State University' by naming a different university.	The two answers are identical.	gpt-5-1	1	0	1	Alabama State University	Alabama State University	The prediction 'Alabama State University' directly contradicts the gold answer 'Virginia State University' by naming a different university.	Both answers are identical.	likely_gold_error	high	"The song ""I’m Different"" is commonly associated with 2 Chainz, who attended Alabama State University; models align on Alabama State while gold says Virginia State."	Verify the artist mapping and update gold/sourcing.	intersection44
mintaka	a04200ad	Who is the main protagonist of the second Metal Gear game?	Raiden	ambiguous_title(“second Metal Gear”)	If interpreted as 'Metal Gear 2: Solid Snake', protagonist is Solid Snake (models). Gold 'Raiden' corresponds to Metal Gear Solid 2 (different naming).	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Solid Snake	google-gemini-2-5-pro	1	0	1	Solid Snake	Solid Snake	The prediction 'Solid Snake' contradicts the gold answer 'Raiden'. These are different characters.	The two answers are identical.	google-gemini-2-5-flash	1	0	1	Solid Snake	Solid Snake	The prediction 'Solid Snake' contradicts the gold answer 'Raiden'. These are different characters.	The two answers are identical.	gpt-5-1	1	0	1	Solid Snake	Solid Snake	The prediction 'Solid Snake' directly contradicts the gold answer 'Raiden'. These are different characters.	Both answers are identical.	ambiguous_title(“second Metal Gear”)	high	If interpreted as 'Metal Gear 2: Solid Snake', protagonist is Solid Snake (models). Gold 'Raiden' corresponds to Metal Gear Solid 2 (different naming).	Clarify the game title explicitly and update gold.	intersection44
mintaka	aa423d1a	When was the oldest parliament in world history established?	930 BC	likely_gold_error(BC_vs_AD)	The value '930' likely refers to 930 AD (e.g., Althing), while gold says 930 BC. This looks like a BC/AD labeling error.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	930	google-gemini-2-5-pro	1	0	1	930	930	The gold answer specifies '930 BC', while the prediction only states '930'. For calendar dates and years, an exact match is required, and the 'BC' designation is a critical part of the date.	The answers are identical.	google-gemini-2-5-flash	1	0	1	930	930	The prediction '930' is missing the crucial 'BC' qualifier present in the gold answer '930 BC'. For calendar dates and years, the full specification must match exactly, as 930 AD is a different time period than 930 BC.	The answers are identical.	gpt-5-1	1	0	1	0930	930	The gold answer specifies '930 BC', while the prediction '0930' does not include the 'BC' designation, which is a critical part of the date. Calendar dates and years must match exactly according to Rule 2.	"Numeric formatting normalization; ""930"" and ""0930"" represent the same year."	likely_gold_error(BC_vs_AD)	medium-high	The value '930' likely refers to 930 AD (e.g., Althing), while gold says 930 BC. This looks like a BC/AD labeling error.	Verify intended parliament and fix era in gold (AD vs BC).	intersection44
mintaka	aad2514e	How many children does the current manager of the Los Angeles Lakers have?	2	time_dependent	Time-relative phrasing ('current'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro,gpt_5_1	1	3	google-gemini-2-5-pro	1	0	1	3	3	The gold answer is '2' and the prediction is '3'. The absolute difference is 1, which exceeds the allowed numerical tolerance of max(0.5, 1% of 2) = 0.5. Therefore, the prediction contradicts the gold fact.	Both answers state the same number.	google-gemini-2-5-flash	0	1	1	2	2	The prediction '2' exactly matches the gold answer '2'. No normalization or tolerance rules are needed as it's an exact numeric match.	Both answers provide the same numerical value.	gpt-5-1	1	0	1	1	1	The gold answer is '2' and the prediction is '1'. These numerical values are different and fall outside the allowed tolerance for numeric expressions (|a - b| <= max(0.5, 1% of reference)).	Both answers state the same numerical value.	time_dependent		gemini_2_5_pro: time_dependent — Time-relative phrasing ('current'); gold likely tied to a specific snapshot. | gpt_5_1: time_dependent — Time-relative phrasing ('current'); gold likely tied to a specific snapshot.		per_model_manual
