dataset	id	question	gold_answer	assistant_label	assistant_notes	stable_wrong_models	frontier_open_consensus_count	frontier_open_consensus_answer	model_dir__gemini_2_5_pro	stable_wrong__gemini_2_5_pro	open_correct__gemini_2_5_pro	consistency_equivalent__gemini_2_5_pro	open_answer__gemini_2_5_pro	assistive_answer__gemini_2_5_pro	open_correctness_reasoning__gemini_2_5_pro	consistency_reasoning__gemini_2_5_pro	model_dir__gemini_2_5_flash	stable_wrong__gemini_2_5_flash	open_correct__gemini_2_5_flash	consistency_equivalent__gemini_2_5_flash	open_answer__gemini_2_5_flash	assistive_answer__gemini_2_5_flash	open_correctness_reasoning__gemini_2_5_flash	consistency_reasoning__gemini_2_5_flash	model_dir__gpt_5_1	stable_wrong__gpt_5_1	open_correct__gpt_5_1	consistency_equivalent__gpt_5_1	open_answer__gpt_5_1	assistive_answer__gpt_5_1	open_correctness_reasoning__gpt_5_1	consistency_reasoning__gpt_5_1
hotpotqa	5a7fa11e5542995d8a8dded4	Who founded the college attended by Thomas Balston, member of the Whatman paper-making family?	William of Wykeham	alias_or_evaluation_strictness	Consistency judge mentions alias/equivalence (e.g., anglicization); open correctness may be overly strict about surface-form differences.	gemini_2_5_flash	1	Henry VI	google-gemini-2-5-pro	0	0	0	Henry VI	William of Wykeham	The prediction 'Henry VI' contradicts the gold answer 'William of Wykeham' as they are different historical figures and founders of different institutions. The question asks for a specific founder, and the prediction provides an incorrect one.	The answers contradict each other regarding the founder of the college. William of Wykeham founded New College, Oxford, which Thomas Balston attended. Henry VI founded King's College, Cambridge.	google-gemini-2-5-flash	1	0	1	King Henry VI	Henry VI of England	The gold answer states 'William of Wykeham' as the founder, while the prediction states 'King Henry VI'. These are two different individuals, leading to a contradiction on the core fact of who founded the college.	"The answers refer to the same person. ""King"" is a title and ""of England"" is a descriptor for the same monarch, Henry VI. These are treated as equivalent aliases."	gpt-5-1	0	1	-1		Henry VI of England	Missing prediction text	Answer B is an empty string, which is considered not meaningful.
hotpotqa	5a846f395542990548d0b2b8	What actor portrayed a character in a television series about a fictional race of superhumans appearing in American comic books published by Marvel Comics?	"Kenneth ""Ken"" Leung"	partial_frontier_consensus	Two frontier models agree on 'Anson Mount' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro	2	Anson Mount	google-gemini-2-5-pro	1	0	1	Anson Mount	Anson Mount	"The gold answer specifies 'Kenneth ""Ken"" Leung' while the prediction provides 'Anson Mount'. These are two different actors. Although both actors portrayed characters in the Marvel series 'Inhumans' (which fits the description), the prediction does not match the specific actor provided in the gold answer."	Both answers are identical.	google-gemini-2-5-flash	0	1	1	Dan Stevens	Anson Mount	The question asks for 'an actor' who fits the description. Both Kenneth 'Ken' Leung (who played Karnak in 'Inhumans') and Dan Stevens (who played David Haller in 'Legion') portrayed characters in television series about fictional races of superhumans appearing in Marvel Comics. Since the question does not require a specific actor or all actors, the prediction is considered correct as it provides a valid answer that fits the criteria, per Rule 9 (Subset allowance).	[OVERRIDE: Both answers correct] The answers provide the names of two different actors.	gpt-5-1	0	1	1	Anson Mount	Anson Mount	The question asks for 'an actor' who fits the description. Both Kenneth 'Ken' Leung (Karnak) and Anson Mount (Black Bolt) portrayed characters in the Marvel TV series 'Inhumans', which is about a fictional race of superhumans from Marvel Comics. Since both are valid answers and the question does not require a specific actor or all actors, the prediction is considered correct under the 'Subset allowance' rule.	Both answers are identical.
hotpotqa	5a874fd15542996432c57260	What was the film debut of the actress who starred in Pandemonium?	"""Divorce American Style"""	frontier_consensus_vs_gold	All three frontier models agree on 'Carnal Knowledge' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gpt_5_1	3	Carnal Knowledge	google-gemini-2-5-pro	1	0	1	Carnal Knowledge	Carnal Knowledge	The prediction 'Carnal Knowledge' contradicts the gold answer 'Divorce American Style' regarding the film debut.	Both answers are identical.	google-gemini-2-5-flash	0	0	0	Carnal Knowledge	Pocketful of Miracles	The gold answer states the film debut was 'Divorce American Style', while the prediction states it was 'Carnal Knowledge'. These are two different films, leading to a contradiction.	"The film debut of Carol Kane (the actress who starred in Pandemonium) was ""Carnal Knowledge"", which contradicts ""Pocketful of Miracles""."	gpt-5-1	1	0	1	Carnal Knowledge	Carnal Knowledge	The gold answer states the film debut was 'Divorce American Style', while the prediction states 'Carnal Knowledge'. These are two different films, leading to a contradiction.	Both answers are identical.
hotpotqa	5a877cdd5542993e715abf72	"Which Rihanna album is the song that inspired ""I Was a Fool"" on?"	"""A Girl like Me"""	partial_frontier_consensus	Two frontier models agree on 'Talk That Talk' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	Talk That Talk	google-gemini-2-5-pro	0	0	0	Talk That Talk	A Girl like Me	The prediction 'Talk That Talk' is a different album title than the gold answer 'A Girl like Me'. They contradict each other.	The answers provide two different, distinct album names, which are contradictory.	google-gemini-2-5-flash	1	0	1	Talk That Talk	Talk That Talk	The prediction 'Talk That Talk' is a different album title than the gold answer 'A Girl like Me'. They contradict each other.	Both answers are identical.	gpt-5-1	0	1	1	A Girl Like Me	A Girl Like Me	The prediction 'A Girl Like Me' is equivalent to the gold answer 'A Girl like Me' after applying case normalization (Rule 1).	Both answers are identical.
hotpotqa	5a8a17e55542992d82986eab	"Who was the director of the film at who end a versions of the son ""Please, Please, Please, Let Me Get What I Want"" could be heard?"	Shane Meadows	ambiguous_reference(film)	Multiple films may include this song; models converge on John Hughes (likely Ferris Bueller's Day Off), while gold gives Shane Meadows.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	John Hughes	google-gemini-2-5-pro	1	0	1	John Hughes	John Hughes	The prediction 'John Hughes' contradicts the gold answer 'Shane Meadows' regarding the director of the film.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	John Hughes	John Hughes	The prediction 'John Hughes' contradicts the gold answer 'Shane Meadows' as they are different individuals.	Both answers are identical.	gpt-5-1	1	0	1	John Hughes	John Hughes	The prediction 'John Hughes' contradicts the gold answer 'Shane Meadows' as they are different individuals. There is no equivalence between the two names.	Both answers are identical.
hotpotqa	5a8a315355429930ff3c0cee	Joh Bruce Yeh founded a chamber ensemble who won a Grammy in 1985 for their recording of this work based on what Rusian folk tale?	The Runaway Soldier and the Devil	partial_frontier_consensus	Two frontier models agree on 'The Runaway Soldier and the Devil' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	The Runaway Soldier and the Devil	google-gemini-2-5-pro	0	1	1	The Runaway Soldier and the Devil	The Runaway Soldier and the Devil	The prediction is an exact match to the gold answer.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	L'Histoire du soldat; The Soldier's Tale	The Soldier's Tale	The question asks for the name of the Russian folk tale. The gold answer provides 'The Runaway Soldier and the Devil', which is a folk tale. The prediction provides 'L'Histoire du soldat; The Soldier's Tale', which is the name of the musical/theatrical work by Stravinsky that is *based on* a Russian folk tale, not the name of the folk tale itself. Therefore, the prediction answers a different part of the implied question or provides a related but distinct piece of information.	Answer A is an exact match for the second alternative provided in Answer B.	gpt-5-1	0	1	1	The Runaway Soldier and the Devil	The Runaway Soldier and the Devil	The prediction is identical to the gold answer.	Both answers are identical.
hotpotqa	5a8a698255429930ff3c0dcf	In what year was the company that co-developed and distributed the BlackBerry DTEK60 founded?	1984	partial_frontier_consensus	Two frontier models agree on '1981' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gpt_5_1	2	1981	google-gemini-2-5-pro	0	0	0	1999	1981	The gold answer is '1984' and the prediction is '1999'. For calendar dates or years, values must match exactly. The prediction '1999' does not match '1984'.	The years provided, 1981 and 1999, are different and must match exactly for calendar dates/years.	google-gemini-2-5-flash	0	0	0	1981	2004	The gold answer is '1984' and the prediction is '1981'. For calendar dates or years, Rule 2 states they must match exactly. The prediction does not match the gold answer.	The answers provide two different years, 2004 and 1981, which is a contradiction. Years must match exactly.	gpt-5-1	1	0	1	1981	1981	The prediction '1981' contradicts the gold answer '1984'. Calendar years must match exactly according to the numeric expression rule.	Both answers state the same year.
hotpotqa	5a8baf235542996e8ac889c2	Jon Bokenkamp wrote the screen play for the film starring which two actors?	Angelina Jolie and Ethan Hawke	partial_frontier_consensus	Two frontier models agree on 'Angelina Jolie; Ethan Hawke' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	Angelina Jolie; Ethan Hawke	google-gemini-2-5-pro	0	1	0	Angelina Jolie; Ethan Hawke	Halle Berry; Abigail Breslin	The prediction lists the same two actors as the gold answer. The use of a semicolon as a separator instead of 'and' is a minor formatting difference and does not change the essential fact. Order does not matter for lists of actors unless specified.	The lists of actors are completely different, indicating a contradiction in the essential facts.	google-gemini-2-5-flash	1	0	1	Halle Berry; Abigail Breslin	Halle Berry; Abigail Breslin	The prediction lists 'Halle Berry; Abigail Breslin' as the actors, which contradicts the gold answer of 'Angelina Jolie and Ethan Hawke'. The actors are completely different.	Both answers are identical.	gpt-5-1	0	1	1	Angelina Jolie; Ethan Hawke	Angelina Jolie; Ethan Hawke	The prediction lists the same two actors as the gold answer. The use of a semicolon instead of 'and' is a stylistic difference that does not alter the factual content, consistent with list/set normalization.	Both answers are identical.
hotpotqa	5a8f938a55429918e830d275	Approximately what percentage of the global population is made up of the ethnic group Princess Fragrant was produced to improve relations with?	17%	frontier_consensus_vs_gold	All three frontier models agree on '0.15%' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gemini_2_5_flash	3	0.15%	google-gemini-2-5-pro	1	0	1	0.15%	0.15%	The gold answer is 17% and the prediction is 0.15%. The absolute difference is 16.85 percentage points, which is far outside the allowed 5.5 percentage-point window for naturally drifting values. These values are not numerically equivalent.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	0.15%	0.15%	The gold answer is 17% and the prediction is 0.15%. These values are significantly different and do not fall within the allowed numeric tolerance for naturally drifting values (1-5.5 percentage-point window) or the general numeric tolerance (|a − b| ≤ max(0.5, 1% of the reference)). The absolute difference is 16.85, which is far greater than 0.5 or 1% of 17 (0.17).	The answers are identical.	gpt-5-1	0	0	0	0.15%	0.15	The gold answer is 17% and the prediction is 0.15%. The difference is 16.85 percentage points, which is far outside the allowed tolerance for numeric expressions (max(0.5, 1% of reference) or a 1-5.5 percentage-point window for naturally drifting values). 0.15% is not equivalent to 17%.	Answer A (0.15) represents 15%, while Answer B (0.15%) represents 0.15%. These are different numerical values.
hotpotqa	5a8fae775542992414482b3b	What all female high school is located in a town in Sunyani West District  in the Brong-Ahafo Region of Ghana?	Notre Dame High School	partial_frontier_consensus	Two frontier models agree on 'Notre Dame Girls' Senior High School' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	Notre Dame Girls' Senior High School	google-gemini-2-5-pro	0	1	0	Notre Dame Girls' Senior High School	Odumaseman Senior High School	The prediction 'Notre Dame Girls' Senior High School' is a more specific name for the 'Notre Dame High School' mentioned in the gold answer. The addition of 'Girls'' aligns with the question's context of an 'all female high school', and 'Senior' often specifies the level of high school. It refers to the same institution without contradiction.	The answers refer to different schools. Answer A is a mixed-gender school, while Answer B is an all-female school, which is specified in the question.	google-gemini-2-5-flash	1	0	1	Odumase Senior High School	Odumase Senior High School	The prediction names 'Odumase Senior High School' which contradicts the gold answer 'Notre Dame High School' for the specified location.	The two answers are identical.	gpt-5-1	0	1	1	Notre Dame Girls Senior High School	Notre Dame Girls Senior High School	The prediction 'Notre Dame Girls Senior High School' is considered equivalent to the gold 'Notre Dame High School'. The addition of 'Girls' is consistent with the question specifying an 'all female high school', and 'Senior' often refers to the same educational level as 'High School' in many contexts, especially in Ghana where 'Senior High School' is the common term. This falls under acceptable extra descriptive text that does not change or contradict the essential fact.	Both answers are identical.
hotpotqa	5ab1c5cb554299722f9b4c61	Who represents the district that Gawthorpe is in?	Julie Cooper	partial_frontier_consensus	Two frontier models agree on 'Antony Higginbotham' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gpt_5_1	2	Antony Higginbotham	google-gemini-2-5-pro	0	0	0	Antony Higginbotham	Imran Ahmad Khan	The prediction 'Antony Higginbotham' contradicts the gold answer 'Julie Cooper' regarding the person representing the district.	The answers provide different names for the representative, which are distinct individuals. Imran Ahmad Khan was a former MP for Wakefield (where Gawthorpe is located), while Antony Higginbotham is the MP for Burnley.	google-gemini-2-5-flash	0	0	0	Imran Ahmad Khan	Tracy Brabin	The prediction names a different individual (Imran Ahmad Khan) than the gold answer (Julie Cooper), which is a direct contradiction.	The answers provide two different names, Tracy Brabin and Imran Ahmad Khan, which is a contradiction.	gpt-5-1	1	0	1	Antony Higginbotham	Antony Higginbotham	The prediction 'Antony Higginbotham' contradicts the gold answer 'Julie Cooper' regarding the representative of the district.	Both answers are identical.
hotpotqa	5ab265de5542993be8fa9901	Jonas Hummels is the younger brother of a German professional footballer who plays for the German national team, and who else?	Bayern Munich	ambiguous_time/context	Mats Hummels has played for both Borussia Dortmund and Bayern Munich. The question does not pin a time period, so either club can be argued depending on when.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Borussia Dortmund	google-gemini-2-5-pro	1	0	1	Borussia Dortmund	Borussia Dortmund	The gold answer states 'Bayern Munich' as the team, while the prediction states 'Borussia Dortmund'. These are two distinct football clubs, leading to a contradiction.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Borussia Dortmund	Borussia Dortmund	The gold answer specifies 'Bayern Munich' as the club, while the prediction states 'Borussia Dortmund'. These are two different football clubs, leading to a contradiction on the specific club mentioned.	The two answers are identical.	gpt-5-1	1	0	1	Borussia Dortmund	Borussia Dortmund	The gold answer states 'Bayern Munich' as the team, while the prediction states 'Borussia Dortmund'. These are two distinct football clubs, leading to a contradiction.	Both answers are identical.
hotpotqa	5ab279c9554299340b5254d9	Paul A. Freund is known for his writings on what supreme law of the United States of America?	United States Constitution	partial_frontier_consensus	Two frontier models agree on 'United States Constitution' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	United States Constitution	google-gemini-2-5-pro	0	1	1	United States Constitution	Constitutional law	The prediction is identical to the gold answer.	"""Constitutional law"" refers to the body of law derived from the ""United States Constitution,"" making them essentially equivalent in the context of writings about the supreme law of the USA."	google-gemini-2-5-flash	1	0	1	Constitutional law	Constitutional law	The question asks for the 'supreme law' itself, which is the 'United States Constitution'. The prediction 'Constitutional law' refers to the body of law derived from or interpreting the Constitution, not the supreme law document itself. This is a distinction, making the prediction incorrect.	Both answers are identical.	gpt-5-1	0	1	1	United States Constitution	constitutional law, particularly the Supreme Court’s interpretation of the United States Constitution	The prediction is identical to the gold answer.	"Answer A provides a more specific description of the field (constitutional law and its interpretation) but explicitly includes the ""United States Constitution,"" which is the core fact stated in Answer B and directly answers ""what supreme law."" The extra detail in A does not contradict B."
hotpotqa	5ab3020e55429976abd1bc1a	"Javier Mora, is a Mexican boxer in the Heavyweight division, he was defeated by Alexander Vladimirovich ""Sasha"" Povetkin, by a 5-round TKO, in which country?"	Germany	partial_frontier_consensus	Two frontier models agree on 'Russia' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash,gpt_5_1	2	Russia	google-gemini-2-5-pro	0	1	1	Germany	Germany	The prediction 'Germany' is identical to the gold answer 'Germany'.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Russia	Russia	The prediction 'Russia' contradicts the gold answer 'Germany' regarding the country where the boxing match took place.	The answers are identical.	gpt-5-1	1	0	1	Russia	Russia	The prediction 'Russia' directly contradicts the gold answer 'Germany' regarding the country where the boxing match took place.	Both answers are identical.
hotpotqa	5ab8f5685542991b5579f096	What year was the thesis supervisor of Jocelyn Bell Burnell awarded the Eddington Medal?	1969	partial_frontier_consensus	Two frontier models agree on '1969' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	1969	google-gemini-2-5-pro	0	1	1	1969	1969	The prediction exactly matches the gold answer.	Both answers state the same year.	google-gemini-2-5-flash	1	0	1	1986	1986	The gold answer specifies the year as 1969, while the prediction states 1986. For calendar dates or years, an exact match is required, and these values do not match.	The answers are identical.	gpt-5-1	0	1	0	1969	1977	The prediction exactly matches the gold answer.	The years provided, 1977 and 1969, are different. Calendar dates and years must match exactly.
hotpotqa	5abab7af554299232ef4a384	Both Martha Stewart Living and Tall Timber Short Lines are considered what?	magazine	partial_frontier_consensus	Two frontier models agree on 'Magazines' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	Magazines	google-gemini-2-5-pro	0	1	1	Magazines	Magazines	The prediction 'Magazines' is the plural form of the gold answer 'magazine'. Both convey the same essential fact, and pluralization is ignored under normalization rules.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	special interest	Hobbies; Interests	The gold answer identifies the items as 'magazine', which is a noun describing their type. The prediction 'special interest' is an adjective describing a characteristic or category of magazine, but it does not directly state that they are magazines. It's a descriptor rather than the core 'what' they are.	"""Special interest"" is a more specific term for a type of ""interest"" or ""hobby"", making it consistent with the alternatives provided in Answer A."	gpt-5-1	0	1	1	magazines	Magazines	The prediction 'magazines' is the plural form of the gold answer 'magazine'. This is a minor grammatical difference that does not change the essential fact being communicated.	Case difference ignored by normalization rule 1.
hotpotqa	5abd7ca05542993062266cab	Where is the company that purchased Aixam based in?	Roseau, Minnesota, USA	ambiguous_location(HQ_vs_facility)	Gold Roseau, MN vs models Medina, MN suggests a 'headquarters vs operations' mismatch (Medina is a common HQ location for large MN firms).	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	Medina, Minnesota	google-gemini-2-5-pro	1	0	1	Medina, Minnesota	Medina, Minnesota	The prediction states 'Medina, Minnesota' while the gold answer specifies 'Roseau, Minnesota, USA'. The cities (Medina vs. Roseau) are different, leading to a contradiction on the specific location.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Medina, Minnesota	Medina, Minnesota	The prediction states 'Medina, Minnesota' while the gold answer specifies 'Roseau, Minnesota, USA'. The cities (Medina vs. Roseau) are different, leading to a contradiction on the specific location.	The answers are identical.	gpt-5-1	1	0	1	Medina, Minnesota, United States	Medina, Minnesota, United States	The prediction states 'Medina' as the city, which contradicts the gold answer's 'Roseau'. While the state and country are equivalent ('Minnesota' and 'USA'/'United States'), the city is a direct contradiction.	Both answers are identical.
hotpotqa	5abee5e25542994516f45473	Pauline Henry was known as the vocalist of a very popular cover song. Which album was this song from?	The Joshua Tree	partial_frontier_consensus	Two frontier models agree on 'The Chimes' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro	2	The Chimes	google-gemini-2-5-pro	1	0	1	The Chimes	The Chimes	The prediction 'The Chimes' contradicts the gold answer 'The Joshua Tree' regarding the album name. These are distinct album titles.	Both answers are identical.	google-gemini-2-5-flash	0	0	0	The Chimes	Feel Like Singin'	The prediction 'The Chimes' contradicts the gold answer 'The Joshua Tree'. These are two distinct album titles.	"The answers provide the names of two different albums, ""Feel Like Singin'"" and ""The Chimes"", which is a contradiction."	gpt-5-1	0	1	1	The Joshua Tree	The Joshua Tree	The prediction is identical to the gold answer.	Both answers are identical.
hotpotqa	5ac1bfd85542994ab5c67dfb	How many German scientists, engineers, and technicians, were recruited in post-Nazi Germany as a result of the clandestine operation where Arthur Rudolph became one of the main developers of the U.S. ?space program	more than 1,600	frontier_consensus_vs_gold	All three frontier models agree on '1,600' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_flash	3	1,600	google-gemini-2-5-pro	0	0	0	1,600	More than 1,600	The gold answer specifies 'more than 1,600', indicating a value strictly greater than 1,600. The prediction states '1,600', which is not 'more than 1,600'. This constitutes a contradiction in the numerical value.	"""More than 1,600"" explicitly excludes the number 1,600, while ""1,600"" states the exact number. These are distinct numerical assertions and not covered by the numeric tolerance rule for small differences."	google-gemini-2-5-flash	1	0	1	1,600	1,600	The gold answer specifies 'more than 1,600', indicating a value strictly greater than 1,600. The prediction states '1,600', which is not 'more than 1,600'. This constitutes a contradiction in the numerical value.	The answers are identical.	gpt-5-1	0	0	0	1600	more than 1,600	The gold answer specifies 'more than 1,600', indicating a value strictly greater than 1,600. The prediction of '1600' contradicts this by not being 'more than' the stated number.	"Answer A states ""more than 1,600"" while Answer B states ""1600"", which are contradictory as ""more than 1,600"" excludes the value 1,600."
hotpotqa	5ac28a21554299677310256e	"The character portrayed in ""Giuliani Time"" is a real-life informal adviser to the White House in which area?"	cybersecurity	possible_gold_typo_or_alias	Open answer 'Cybersecurity' is very close to gold 'cybersecurity' (small edit distance); likely typo/alias/normalization.	gemini_2_5_flash	1	Cybersecurity	google-gemini-2-5-pro	0	1	1	Cybersecurity	Cybersecurity	The prediction 'Cybersecurity' is the same as the gold answer 'cybersecurity', differing only in capitalization, which is ignored by normalization rules.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Law	Legal matters	The gold answer 'cybersecurity' and the prediction 'Law' refer to different areas of expertise. There is a direct contradiction.	"""Legal matters"" and ""Law"" refer to the same field of expertise and are considered equivalent in this context."	gpt-5-1	0	0	0	homeland security	cybersecurity	The prediction 'homeland security' is a different area than the gold answer 'cybersecurity'. While related, they are distinct fields and not interchangeable.	The answers refer to two distinct areas of expertise: cybersecurity and homeland security. They are not equivalent.
hotpotqa	5adc74cd5542994650320d0c	The small town where part of  Ewe people came from is a capital of where 	Adaklu-Anyigbe	partial_frontier_consensus	Two frontier models agree on 'Haho Prefecture' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gpt_5_1	2	Haho Prefecture	google-gemini-2-5-pro	1	0	1	Haho Prefecture	Haho Prefecture	The prediction 'Haho Prefecture' is a different place name than the gold answer 'Adaklu-Anyigbe'. They do not refer to the same location, indicating a contradiction.	Both answers are identical.	google-gemini-2-5-flash	0	0	0	Ghana	Togo	The gold answer 'Adaklu-Anyigbe' refers to a specific district/town, while the prediction 'Ghana' refers to a country. These are different geographical entities, and the prediction does not match the specific location provided in the gold answer.	Togo and Ghana are distinct countries and therefore represent different facts.	gpt-5-1	1	0	1	Haho Prefecture	Haho Prefecture	The prediction 'Haho Prefecture' is a different place name than the gold answer 'Adaklu-Anyigbe'. They do not refer to the same entity, indicating a factual contradiction.	Both answers are identical.
hotpotqa	5addc8765542997dc7907022	The plaintiff in the civil suit Paul v. Clinton was born in which year ?	1948	partial_frontier_consensus	Two frontier models agree on '1966' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gemini_2_5_flash	2	1966	google-gemini-2-5-pro	1	0	1	1966	1966	The gold answer states the birth year is 1948, while the prediction states 1966. These are different years and for calendar dates/years, an exact match is required, leading to a contradiction.	Both answers state the same year.	google-gemini-2-5-flash	1	0	1	1966	1966	The prediction '1966' contradicts the gold answer '1948'. Calendar dates/years must match exactly according to Rule 2.	The answers are identical.	gpt-5-1	0	1	1	1948	1948	The prediction '1948' is an exact match to the gold answer '1948'.	Both answers state the same year.
hotpotqa	5addfe6c5542997dc790710e	"In what year was the creator of the current arrangement of the ""Simpson's Theme"" born?"	March 28, 1941	time_dependent	Time-relative phrasing ('current'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro	2	1941	google-gemini-2-5-pro	1	0	1	1953	1953	The gold answer specifies the birth year as 1941, while the prediction states 1953. These years are different and for calendar dates/years, an exact match is required (Rule 2).	Both answers state the same year.	google-gemini-2-5-flash	0	1	0	1941	1953	The question asks for the *year* of birth. The gold answer provides the full date, including the year 1941. The prediction correctly states the year 1941, which directly answers the question. According to Rule 9 (Subset allowance), providing a subset of the gold answer is acceptable if it directly answers the question and contains no contradictions.	The answers provide two different years (1953 vs 1941), which is a direct contradiction. According to the rules, years must match exactly.	gpt-5-1	0	1	1	1941	1941	The question asks for the 'year' of birth. The prediction provides the correct year '1941', which is consistent with the year in the gold answer 'March 28, 1941'. This is acceptable under the subset allowance rule as the prediction directly answers the specific part of the question asked (the year) without contradiction.	Both answers state the same year.
hotpotqa	5adeb01355429939a52fe958	Elisabeth of Bavaria's husband was born on what date?	25 April 1228	likely_gold_error	Elisabeth of Bavaria (Sisi) married Franz Joseph I (born 1830-08-18). Gold year 1228 is off by centuries.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	1830-08-18	google-gemini-2-5-pro	1	0	1	1830-08-18	1830-08-18	The predicted date (1830-08-18) contradicts the gold date (25 April 1228). Dates must match exactly.	Both answers provide the identical date.	google-gemini-2-5-flash	1	0	1	1830-08-18	1830-08-18	The predicted date (18 August 1830) contradicts the gold date (25 April 1228). The year, month, and day are all different.	Both answers provide the exact same date.	gpt-5-1	1	0	1	1830-08-18	1830-08-18	The predicted date (18 August 1830) contradicts the gold date (25 April 1228). Dates must match exactly.	Both answers provide the exact same date.
hotpotqa	5adfedb755429942ec259b95	Emprise Bank has branches in a city situated along what river?	Neosho River	ambiguous_entity_mapping	Likely the city is Wichita, KS (on the Arkansas River), but the question does not name the city; gold says Neosho River while models say Arkansas River.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Arkansas River	google-gemini-2-5-pro	1	0	1	Arkansas River	Arkansas River	The prediction names 'Arkansas River' which is a different river than the 'Neosho River' provided in the gold answer, leading to a contradiction.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Arkansas River	Arkansas River	The prediction 'Arkansas River' contradicts the gold answer 'Neosho River'. These are two distinct rivers.	The answers are identical.	gpt-5-1	1	0	1	Arkansas River	Arkansas River	The prediction names 'Arkansas River' which is a different river than the 'Neosho River' provided in the gold answer, leading to a contradiction.	Both answers are identical.
hotpotqa	5ae195595542997b2ef7d206	From which school of the Mount Vernon City School District was teacher fired, causing the school district to receive national attention?	Mount Vernon Middle School	partial_frontier_consensus	Two frontier models agree on 'Mount Vernon High School' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	Mount Vernon High School	google-gemini-2-5-pro	0	0	0	Mount Vernon High School	Mount Vernon Middle School	The prediction states 'Mount Vernon High School' while the gold answer is 'Mount Vernon Middle School'. These are two distinct schools, leading to a contradiction.	The answers name different schools (Middle School vs. High School), which is a direct contradiction.	google-gemini-2-5-flash	1	0	1	Mount Vernon High School	Mount Vernon High School	The prediction states 'Mount Vernon High School' while the gold answer is 'Mount Vernon Middle School'. These are two distinct schools, leading to a contradiction.	Both answers are identical.	gpt-5-1	0	1	1	Mount Vernon Middle School	Mount Vernon Middle School	The prediction is an exact match to the gold answer.	Both answers are identical.
hotpotqa	5ae2e27155429928c423952a	What is the length of the River which has Wild Horse Creek as a tributary ?	375 mi long	partial_frontier_consensus	Two frontier models agree on '3,767 km' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash,gpt_5_1	2	3,767 km	google-gemini-2-5-pro	0	0	0	3,767 km	369 km	The gold answer states the length is 375 miles. Converting 375 miles to kilometers gives approximately 603.5 km. The prediction is 3,767 km, which is significantly different from 603.5 km. The values do not fall within the allowed numeric tolerance.	The numerical values for the length are significantly different (369 km vs 3,767 km), exceeding the allowed tolerance for numeric expressions.	google-gemini-2-5-flash	1	0	1	3,767 km	3,767 km	The gold answer states the length is 375 miles. Converting this to kilometers gives approximately 603.5 km. The prediction states 3,767 km, which is significantly different and outside the allowed numerical tolerance.	The answers are identical.	gpt-5-1	1	0	1	295 mi	295 mi	The gold answer states the length is 375 mi, while the prediction states 295 mi. The difference of 80 mi is outside the allowed tolerance of 1% of the reference value (3.75 mi).	Both answers are identical.
